"Common_name","State","Source","Year","set_tows","total_lengths","total_ages","total_otoliths"
"vermilion and sunset rockfish","California","NWFSC WCGBT",2005,6,49,28,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2006,5,27,27,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2007,8,120,56,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2008,12,74,65,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2009,12,214,120,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2010,15,106,106,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2011,3,27,27,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2012,15,471,310,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2013,10,395,225,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2014,13,36,36,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2015,12,226,147,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2016,20,100,100,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2017,16,243,206,1
"vermilion and sunset rockfish","California","NWFSC WCGBT",2018,13,217,160,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2019,7,172,133,0
"vermilion and sunset rockfish","California","NWFSC WCGBT",2021,20,283,0,204
"vermilion and sunset rockfish","California","NWFSC WCGBT",2022,19,234,0,190
"vermilion and sunset rockfish","California","NWFSC WCGBT",2023,19,289,0,243
"vermilion and sunset rockfish","California","Recreational",2003,1,32,0,0
"vermilion and sunset rockfish","California","Recreational",2004,1,6472,0,0
"vermilion and sunset rockfish","California","Recreational",2005,1,9163,0,0
"vermilion and sunset rockfish","California","Recreational",2006,1,10012,0,0
"vermilion and sunset rockfish","California","Recreational",2007,1,9551,0,0
"vermilion and sunset rockfish","California","Recreational",2008,1,6175,0,0
"vermilion and sunset rockfish","California","Recreational",2009,1,5410,0,0
"vermilion and sunset rockfish","California","Recreational",2010,1,6636,0,0
"vermilion and sunset rockfish","California","Recreational",2011,1,8301,0,0
"vermilion and sunset rockfish","California","Recreational",2012,1,8628,0,0
"vermilion and sunset rockfish","California","Recreational",2013,1,9904,0,0
"vermilion and sunset rockfish","California","Recreational",2014,1,7232,0,0
"vermilion and sunset rockfish","California","Recreational",2015,1,9218,0,0
"vermilion and sunset rockfish","California","Recreational",2016,1,8457,0,0
"vermilion and sunset rockfish","California","Recreational",2017,1,6968,0,0
"vermilion and sunset rockfish","California","Recreational",2018,1,7203,0,0
"vermilion and sunset rockfish","California","Recreational",2019,1,9367,0,0
"vermilion and sunset rockfish","California","Recreational",2020,1,387,0,0
"vermilion and sunset rockfish","California","Recreational",2021,1,3577,0,0
"vermilion and sunset rockfish","California","Recreational",2022,1,5259,0,0
"vermilion and sunset rockfish","California","Recreational",2023,1,2933,0,0
"vermilion and sunset rockfish","California","SWFSC-CPFV Coop.",2023,1,432,0,432
"vermilion and sunset rockfish","Oregon","Commercial",2000,1,68,0,0
"vermilion and sunset rockfish","Oregon","Commercial",2001,1,107,14,0
"vermilion and sunset rockfish","Oregon","Commercial",2002,1,38,12,5
"vermilion and sunset rockfish","Oregon","Commercial",2003,1,63,50,3
"vermilion and sunset rockfish","Oregon","Commercial",2004,1,83,65,0
"vermilion and sunset rockfish","Oregon","Commercial",2005,1,57,47,0
"vermilion and sunset rockfish","Oregon","Commercial",2006,1,56,39,0
"vermilion and sunset rockfish","Oregon","Commercial",2007,1,60,20,23
"vermilion and sunset rockfish","Oregon","Commercial",2008,1,37,13,12
"vermilion and sunset rockfish","Oregon","Commercial",2009,1,118,56,58
"vermilion and sunset rockfish","Oregon","Commercial",2010,1,87,37,42
"vermilion and sunset rockfish","Oregon","Commercial",2011,1,202,106,96
"vermilion and sunset rockfish","Oregon","Commercial",2012,1,118,58,55
"vermilion and sunset rockfish","Oregon","Commercial",2013,1,178,87,86
"vermilion and sunset rockfish","Oregon","Commercial",2014,1,138,69,69
"vermilion and sunset rockfish","Oregon","Commercial",2015,1,72,35,37
"vermilion and sunset rockfish","Oregon","Commercial",2016,1,125,63,61
"vermilion and sunset rockfish","Oregon","Commercial",2017,1,192,97,95
"vermilion and sunset rockfish","Oregon","Commercial",2018,1,123,64,59
"vermilion and sunset rockfish","Oregon","Commercial",2019,1,318,149,141
"vermilion and sunset rockfish","Oregon","Commercial",2020,1,94,40,39
"vermilion and sunset rockfish","Oregon","Commercial",2021,1,140,0,111
"vermilion and sunset rockfish","Oregon","Commercial",2022,1,175,0,125
"vermilion and sunset rockfish","Oregon","Commercial",2023,1,134,0,67
"vermilion and sunset rockfish","Oregon","NWFSC WCGBT",2011,1,1,1,0
"vermilion and sunset rockfish","Oregon","NWFSC WCGBT",2014,1,1,1,0
"vermilion and sunset rockfish","Oregon","Recreational",2001,1,224,0,0
"vermilion and sunset rockfish","Oregon","Recreational",2002,1,450,0,0
"vermilion and sunset rockfish","Oregon","Recreational",2003,1,742,0,0
"vermilion and sunset rockfish","Oregon","Recreational",2004,1,413,0,0
"vermilion and sunset rockfish","Oregon","Recreational",2005,1,1067,89,18
"vermilion and sunset rockfish","Oregon","Recreational",2006,1,795,187,0
"vermilion and sunset rockfish","Oregon","Recreational",2007,1,1029,106,100
"vermilion and sunset rockfish","Oregon","Recreational",2008,1,1066,173,157
"vermilion and sunset rockfish","Oregon","Recreational",2009,1,689,96,92
"vermilion and sunset rockfish","Oregon","Recreational",2010,1,790,83,74
"vermilion and sunset rockfish","Oregon","Recreational",2011,1,915,101,90
"vermilion and sunset rockfish","Oregon","Recreational",2012,1,1101,89,85
"vermilion and sunset rockfish","Oregon","Recreational",2013,1,817,87,83
"vermilion and sunset rockfish","Oregon","Recreational",2014,1,457,43,43
"vermilion and sunset rockfish","Oregon","Recreational",2015,1,356,32,30
"vermilion and sunset rockfish","Oregon","Recreational",2016,1,320,29,21
"vermilion and sunset rockfish","Oregon","Recreational",2017,1,595,29,23
"vermilion and sunset rockfish","Oregon","Recreational",2018,1,622,29,18
"vermilion and sunset rockfish","Oregon","Recreational",2019,1,750,75,67
"vermilion and sunset rockfish","Oregon","Recreational",2020,1,179,67,49
"vermilion and sunset rockfish","Oregon","Recreational",2021,1,497,0,117
"vermilion and sunset rockfish","Oregon","Recreational",2022,1,424,0,98
"vermilion and sunset rockfish","Oregon","Recreational",2023,1,192,0,0
"vermilion and sunset rockfish","Washington","Recreational",2000,1,12,12,0
"vermilion and sunset rockfish","Washington","Recreational",2001,1,8,4,4
"vermilion and sunset rockfish","Washington","Recreational",2002,1,8,3,0
"vermilion and sunset rockfish","Washington","Recreational",2003,1,4,0,0
"vermilion and sunset rockfish","Washington","Recreational",2004,1,15,11,4
"vermilion and sunset rockfish","Washington","Recreational",2005,1,55,23,3
"vermilion and sunset rockfish","Washington","Recreational",2006,1,57,25,2
"vermilion and sunset rockfish","Washington","Recreational",2007,1,69,35,1
"vermilion and sunset rockfish","Washington","Recreational",2008,1,43,28,0
"vermilion and sunset rockfish","Washington","Recreational",2009,1,16,9,0
"vermilion and sunset rockfish","Washington","Recreational",2010,1,9,3,0
"vermilion and sunset rockfish","Washington","Recreational",2011,1,35,11,0
"vermilion and sunset rockfish","Washington","Recreational",2012,1,52,16,1
"vermilion and sunset rockfish","Washington","Recreational",2013,1,54,5,0
"vermilion and sunset rockfish","Washington","Recreational",2014,1,62,58,2
"vermilion and sunset rockfish","Washington","Recreational",2015,1,141,127,3
"vermilion and sunset rockfish","Washington","Recreational",2016,1,94,87,4
"vermilion and sunset rockfish","Washington","Recreational",2017,1,143,78,0
"vermilion and sunset rockfish","Washington","Recreational",2018,1,203,86,10
"vermilion and sunset rockfish","Washington","Recreational",2019,1,265,150,10
"vermilion and sunset rockfish","Washington","Recreational",2020,1,20,0,18
"vermilion and sunset rockfish","Washington","Recreational",2021,1,94,0,80
"vermilion and sunset rockfish","Washington","Recreational",2022,1,69,0,57
"widow rockfish","California","CCFRP",2017,1,4,0,0
"widow rockfish","California","CCFRP",2018,1,9,0,0
"widow rockfish","California","CCFRP",2019,1,3,0,0
"widow rockfish","California","CCFRP",2020,1,1,0,0
"widow rockfish","California","CDFW-Ad hoc",2017,1,0,0,0
"widow rockfish","California","CDFW-Ad hoc",2018,1,0,0,24
"widow rockfish","California","CDFW-Ad hoc",2019,1,0,0,3
"widow rockfish","California","CDFW-Ad hoc",2020,1,0,0,0
"widow rockfish","California","CDFW-Ad hoc",2021,1,0,0,0
"widow rockfish","California","CDFW-Ad hoc",2022,1,0,0,2
"widow rockfish","California","CDFW-Ad hoc",2023,1,0,0,12
"widow rockfish","California","Commercial",2000,1,1044,562,0
"widow rockfish","California","Commercial",2001,1,528,211,0
"widow rockfish","California","Commercial",2002,1,449,333,0
"widow rockfish","California","Commercial",2003,1,254,87,0
"widow rockfish","California","Commercial",2004,1,115,96,0
"widow rockfish","California","Commercial",2005,1,31,0,0
"widow rockfish","California","Commercial",2006,1,115,79,0
"widow rockfish","California","Commercial",2007,1,106,63,0
"widow rockfish","California","Commercial",2008,1,196,169,0
"widow rockfish","California","Commercial",2009,1,344,194,0
"widow rockfish","California","Commercial",2010,1,311,90,190
"widow rockfish","California","Commercial",2011,1,49,0,5
"widow rockfish","California","Commercial",2012,1,145,0,96
"widow rockfish","California","Commercial",2013,1,255,0,118
"widow rockfish","California","Commercial",2014,1,377,0,78
"widow rockfish","California","Commercial",2015,1,252,0,132
"widow rockfish","California","Commercial",2016,1,182,0,35
"widow rockfish","California","Commercial",2017,1,555,0,326
"widow rockfish","California","Commercial",2018,1,1187,0,366
"widow rockfish","California","Commercial",2019,1,741,0,290
"widow rockfish","California","Commercial",2020,1,837,0,202
"widow rockfish","California","Commercial",2021,1,1104,0,725
"widow rockfish","California","Commercial",2022,1,785,0,663
"widow rockfish","California","Commercial",2023,1,0,0,380
"widow rockfish","California","NWFSC HKL",2004,13,56,0,55
"widow rockfish","California","NWFSC HKL",2005,14,75,0,74
"widow rockfish","California","NWFSC HKL",2006,15,69,0,68
"widow rockfish","California","NWFSC HKL",2007,12,43,0,43
"widow rockfish","California","NWFSC HKL",2008,33,176,0,173
"widow rockfish","California","NWFSC HKL",2009,14,39,0,39
"widow rockfish","California","NWFSC HKL",2010,9,15,0,15
"widow rockfish","California","NWFSC HKL",2011,8,13,0,13
"widow rockfish","California","NWFSC HKL",2012,3,3,0,3
"widow rockfish","California","NWFSC HKL",2013,13,16,0,16
"widow rockfish","California","NWFSC HKL",2014,26,70,0,70
"widow rockfish","California","NWFSC HKL",2015,12,19,0,19
"widow rockfish","California","NWFSC HKL",2016,18,40,0,37
"widow rockfish","California","NWFSC HKL",2017,25,56,0,50
"widow rockfish","California","NWFSC HKL",2018,25,69,0,66
"widow rockfish","California","NWFSC HKL",2019,11,23,0,23
"widow rockfish","California","NWFSC HKL",2021,16,48,0,47
"widow rockfish","California","NWFSC HKL",2022,15,28,0,26
"widow rockfish","California","NWFSC HKL",2023,14,45,0,36
"widow rockfish","California","NWFSC WCGBT",2003,9,75,0,3
"widow rockfish","California","NWFSC WCGBT",2004,7,76,35,0
"widow rockfish","California","NWFSC WCGBT",2005,9,29,29,0
"widow rockfish","California","NWFSC WCGBT",2006,13,73,59,0
"widow rockfish","California","NWFSC WCGBT",2007,12,37,37,0
"widow rockfish","California","NWFSC WCGBT",2008,7,14,8,6
"widow rockfish","California","NWFSC WCGBT",2009,13,56,56,0
"widow rockfish","California","NWFSC WCGBT",2010,10,50,39,0
"widow rockfish","California","NWFSC WCGBT",2011,8,75,24,0
"widow rockfish","California","NWFSC WCGBT",2012,9,19,19,0
"widow rockfish","California","NWFSC WCGBT",2013,13,290,186,0
"widow rockfish","California","NWFSC WCGBT",2014,10,89,84,0
"widow rockfish","California","NWFSC WCGBT",2015,7,26,26,0
"widow rockfish","California","NWFSC WCGBT",2016,19,335,194,0
"widow rockfish","California","NWFSC WCGBT",2017,9,158,96,0
"widow rockfish","California","NWFSC WCGBT",2018,9,98,98,0
"widow rockfish","California","NWFSC WCGBT",2019,10,64,0,64
"widow rockfish","California","NWFSC WCGBT",2021,4,5,0,5
"widow rockfish","California","NWFSC WCGBT",2022,4,70,0,54
"widow rockfish","California","NWFSC WCGBT",2023,14,40,0,40
"widow rockfish","California","Recreational",2004,1,557,0,0
"widow rockfish","California","Recreational",2005,1,171,0,0
"widow rockfish","California","Recreational",2006,1,325,0,0
"widow rockfish","California","Recreational",2007,1,461,0,0
"widow rockfish","California","Recreational",2008,1,338,0,0
"widow rockfish","California","Recreational",2009,1,93,0,0
"widow rockfish","California","Recreational",2010,1,52,0,0
"widow rockfish","California","Recreational",2011,1,95,0,0
"widow rockfish","California","Recreational",2012,1,343,0,0
"widow rockfish","California","Recreational",2013,1,916,0,0
"widow rockfish","California","Recreational",2014,1,918,0,0
"widow rockfish","California","Recreational",2015,1,342,0,0
"widow rockfish","California","Recreational",2016,1,136,0,0
"widow rockfish","California","Recreational",2017,1,359,0,0
"widow rockfish","California","Recreational",2018,1,629,0,0
"widow rockfish","California","Recreational",2019,1,871,0,0
"widow rockfish","California","Recreational",2020,1,6,0,0
"widow rockfish","California","Recreational",2021,1,157,0,0
"widow rockfish","California","Recreational",2022,1,292,0,0
"widow rockfish","California","Recreational",2023,1,156,0,0
"widow rockfish","California","SWFSC-CPFV Coop.",2023,1,12,0,12
"widow rockfish","Oregon","Commercial",2000,1,2077,642,1434
"widow rockfish","Oregon","Commercial",2001,1,1618,1469,48
"widow rockfish","Oregon","Commercial",2002,1,558,531,27
"widow rockfish","Oregon","Commercial",2004,1,198,180,18
"widow rockfish","Oregon","Commercial",2005,1,48,0,48
"widow rockfish","Oregon","Commercial",2006,1,603,79,524
"widow rockfish","Oregon","Commercial",2007,1,704,412,241
"widow rockfish","Oregon","Commercial",2008,1,1029,941,0
"widow rockfish","Oregon","Commercial",2009,1,937,870,66
"widow rockfish","Oregon","Commercial",2010,1,1356,1238,36
"widow rockfish","Oregon","Commercial",2011,1,1512,707,728
"widow rockfish","Oregon","Commercial",2012,1,1515,408,1048
"widow rockfish","Oregon","Commercial",2013,1,1546,520,1025
"widow rockfish","Oregon","Commercial",2014,1,1672,509,1163
"widow rockfish","Oregon","Commercial",2015,1,1590,349,1116
"widow rockfish","Oregon","Commercial",2016,1,1386,377,1008
"widow rockfish","Oregon","Commercial",2017,1,2457,581,1786
"widow rockfish","Oregon","Commercial",2018,1,2753,798,1143
"widow rockfish","Oregon","Commercial",2019,1,2604,0,1865
"widow rockfish","Oregon","Commercial",2020,1,1541,0,1325
"widow rockfish","Oregon","Commercial",2021,1,1904,0,1480
"widow rockfish","Oregon","Commercial",2022,1,2392,0,1861
"widow rockfish","Oregon","Commercial",2023,1,2261,0,1716
"widow rockfish","Oregon","NWFSC WCGBT",2003,4,32,0,4
"widow rockfish","Oregon","NWFSC WCGBT",2004,2,2,2,0
"widow rockfish","Oregon","NWFSC WCGBT",2005,7,44,32,1
"widow rockfish","Oregon","NWFSC WCGBT",2006,11,13,13,0
"widow rockfish","Oregon","NWFSC WCGBT",2007,12,29,29,0
"widow rockfish","Oregon","NWFSC WCGBT",2008,9,11,11,0
"widow rockfish","Oregon","NWFSC WCGBT",2009,12,44,44,0
"widow rockfish","Oregon","NWFSC WCGBT",2010,12,160,54,2
"widow rockfish","Oregon","NWFSC WCGBT",2011,17,198,88,0
"widow rockfish","Oregon","NWFSC WCGBT",2012,20,92,55,2
"widow rockfish","Oregon","NWFSC WCGBT",2013,3,68,54,0
"widow rockfish","Oregon","NWFSC WCGBT",2014,9,36,35,0
"widow rockfish","Oregon","NWFSC WCGBT",2015,11,119,63,0
"widow rockfish","Oregon","NWFSC WCGBT",2016,15,357,218,0
"widow rockfish","Oregon","NWFSC WCGBT",2017,19,146,111,1
"widow rockfish","Oregon","NWFSC WCGBT",2018,20,193,193,0
"widow rockfish","Oregon","NWFSC WCGBT",2019,7,136,0,78
"widow rockfish","Oregon","NWFSC WCGBT",2021,10,41,0,41
"widow rockfish","Oregon","NWFSC WCGBT",2022,12,27,0,27
"widow rockfish","Oregon","NWFSC WCGBT",2023,11,114,0,65
"widow rockfish","Oregon","Recreational",2001,1,237,0,0
"widow rockfish","Oregon","Recreational",2002,1,260,0,0
"widow rockfish","Oregon","Recreational",2003,1,351,0,0
"widow rockfish","Oregon","Recreational",2004,1,124,0,0
"widow rockfish","Oregon","Recreational",2005,1,393,0,0
"widow rockfish","Oregon","Recreational",2006,1,179,0,0
"widow rockfish","Oregon","Recreational",2007,1,193,0,0
"widow rockfish","Oregon","Recreational",2008,1,230,0,0
"widow rockfish","Oregon","Recreational",2009,1,182,0,0
"widow rockfish","Oregon","Recreational",2010,1,119,0,0
"widow rockfish","Oregon","Recreational",2011,1,149,0,0
"widow rockfish","Oregon","Recreational",2012,1,276,0,0
"widow rockfish","Oregon","Recreational",2013,1,268,0,0
"widow rockfish","Oregon","Recreational",2014,1,159,0,0
"widow rockfish","Oregon","Recreational",2015,1,216,0,0
"widow rockfish","Oregon","Recreational",2016,1,64,0,0
"widow rockfish","Oregon","Recreational",2017,1,257,0,0
"widow rockfish","Oregon","Recreational",2018,1,966,0,0
"widow rockfish","Oregon","Recreational",2019,1,726,0,0
"widow rockfish","Oregon","Recreational",2020,1,21,0,0
"widow rockfish","Oregon","Recreational",2021,1,444,0,0
"widow rockfish","Oregon","Recreational",2022,1,311,0,0
"widow rockfish","Oregon","Recreational",2023,1,294,0,0
"widow rockfish","Washington","Commercial",2000,1,1051,1048,2
"widow rockfish","Washington","Commercial",2001,1,552,485,65
"widow rockfish","Washington","Commercial",2002,1,636,587,13
"widow rockfish","Washington","Commercial",2003,1,260,208,52
"widow rockfish","Washington","Commercial",2004,1,522,520,2
"widow rockfish","Washington","Commercial",2005,1,449,449,0
"widow rockfish","Washington","Commercial",2006,1,518,417,0
"widow rockfish","Washington","Commercial",2007,1,783,586,1
"widow rockfish","Washington","Commercial",2008,1,1212,725,1
"widow rockfish","Washington","Commercial",2009,1,1129,742,14
"widow rockfish","Washington","Commercial",2010,1,1003,478,123
"widow rockfish","Washington","Commercial",2011,1,693,384,51
"widow rockfish","Washington","Commercial",2012,1,1161,310,463
"widow rockfish","Washington","Commercial",2013,1,725,311,210
"widow rockfish","Washington","Commercial",2014,1,1076,464,168
"widow rockfish","Washington","Commercial",2015,1,961,555,106
"widow rockfish","Washington","Commercial",2016,1,671,547,24
"widow rockfish","Washington","Commercial",2017,1,860,832,5
"widow rockfish","Washington","Commercial",2018,1,562,411,1
"widow rockfish","Washington","Commercial",2019,1,1090,0,1034
"widow rockfish","Washington","Commercial",2020,1,534,0,533
"widow rockfish","Washington","Commercial",2021,1,809,0,752
"widow rockfish","Washington","Commercial",2022,1,753,0,693
"widow rockfish","Washington","Commercial",2023,1,989,0,633
"widow rockfish","Washington","NWFSC WCGBT",2003,5,109,0,3
"widow rockfish","Washington","NWFSC WCGBT",2004,3,6,6,0
"widow rockfish","Washington","NWFSC WCGBT",2005,4,5,4,1
"widow rockfish","Washington","NWFSC WCGBT",2006,2,86,17,0
"widow rockfish","Washington","NWFSC WCGBT",2007,3,26,17,0
"widow rockfish","Washington","NWFSC WCGBT",2008,1,1,1,0
"widow rockfish","Washington","NWFSC WCGBT",2009,6,41,23,0
"widow rockfish","Washington","NWFSC WCGBT",2010,6,30,23,0
"widow rockfish","Washington","NWFSC WCGBT",2011,6,40,40,0
"widow rockfish","Washington","NWFSC WCGBT",2012,3,70,17,0
"widow rockfish","Washington","NWFSC WCGBT",2013,2,6,6,0
"widow rockfish","Washington","NWFSC WCGBT",2014,9,224,145,0
"widow rockfish","Washington","NWFSC WCGBT",2015,3,4,4,0
"widow rockfish","Washington","NWFSC WCGBT",2016,6,196,144,0
"widow rockfish","Washington","NWFSC WCGBT",2017,2,6,6,0
"widow rockfish","Washington","NWFSC WCGBT",2018,5,119,62,0
"widow rockfish","Washington","NWFSC WCGBT",2019,6,19,0,19
"widow rockfish","Washington","NWFSC WCGBT",2021,3,20,0,20
"widow rockfish","Washington","NWFSC WCGBT",2022,2,28,0,28
"widow rockfish","Washington","NWFSC WCGBT",2023,4,5,0,5
"widow rockfish","Washington","Recreational",2003,1,20,0,0
"widow rockfish","Washington","Recreational",2004,1,5,0,0
"widow rockfish","Washington","Recreational",2005,1,16,0,0
"widow rockfish","Washington","Recreational",2006,1,1,0,0
"widow rockfish","Washington","Recreational",2007,1,4,0,0
"widow rockfish","Washington","Recreational",2008,1,7,0,0
"widow rockfish","Washington","Recreational",2009,1,74,0,0
"widow rockfish","Washington","Recreational",2010,1,33,0,0
"widow rockfish","Washington","Recreational",2011,1,124,0,0
"widow rockfish","Washington","Recreational",2012,1,29,0,0
"widow rockfish","Washington","Recreational",2013,1,146,0,0
"widow rockfish","Washington","Recreational",2014,1,491,405,0
"widow rockfish","Washington","Recreational",2015,1,335,334,0
"widow rockfish","Washington","Recreational",2016,1,561,551,5
"widow rockfish","Washington","Recreational",2017,1,800,776,1
"widow rockfish","Washington","Recreational",2018,1,332,262,0
"widow rockfish","Washington","Recreational",2019,1,135,0,103
"widow rockfish","Washington","Recreational",2020,1,462,0,458
"widow rockfish","Washington","Recreational",2021,1,115,0,110
"widow rockfish","Washington","Recreational",2022,1,472,0,472
"yelloweye rockfish","California","CCFRP",2017,1,11,0,0
"yelloweye rockfish","California","CCFRP",2018,1,68,0,0
"yelloweye rockfish","California","CCFRP",2019,1,52,0,0
"yelloweye rockfish","California","CCFRP",2020,1,16,0,0
"yelloweye rockfish","California","CCFRP",2021,1,27,0,0
"yelloweye rockfish","California","CCFRP",2022,1,38,0,0
"yelloweye rockfish","California","CDFW-Ad hoc",2017,1,0,0,67
"yelloweye rockfish","California","CDFW-Ad hoc",2018,1,0,0,70
"yelloweye rockfish","California","CDFW-Ad hoc",2019,1,0,0,73
"yelloweye rockfish","California","CDFW-Ad hoc",2020,1,0,0,30
"yelloweye rockfish","California","CDFW-Ad hoc",2021,1,0,0,80
"yelloweye rockfish","California","CDFW-Ad hoc",2022,1,0,0,68
"yelloweye rockfish","California","CDFW-Ad hoc",2023,1,0,0,58
"yelloweye rockfish","California","Commercial",2000,1,26,0,0
"yelloweye rockfish","California","Commercial",2001,1,132,0,0
"yelloweye rockfish","California","Commercial",2002,1,4,0,0
"yelloweye rockfish","California","Commercial",2003,1,1,0,0
"yelloweye rockfish","California","Commercial",2004,1,7,0,0
"yelloweye rockfish","California","Commercial",2005,1,0,0,0
"yelloweye rockfish","California","Commercial",2006,1,0,0,0
"yelloweye rockfish","California","Commercial",2007,1,0,0,0
"yelloweye rockfish","California","Commercial",2008,1,0,0,0
"yelloweye rockfish","California","Commercial",2009,1,0,0,0
"yelloweye rockfish","California","Commercial",2010,1,0,0,0
"yelloweye rockfish","California","Commercial",2011,1,0,0,0
"yelloweye rockfish","California","Commercial",2012,1,1,0,0
"yelloweye rockfish","California","Commercial",2013,1,3,0,3
"yelloweye rockfish","California","Commercial",2014,1,1,0,0
"yelloweye rockfish","California","Commercial",2015,1,1,0,1
"yelloweye rockfish","California","Commercial",2016,1,0,0,0
"yelloweye rockfish","California","Commercial",2017,1,3,0,1
"yelloweye rockfish","California","Commercial",2018,1,0,0,0
"yelloweye rockfish","California","Commercial",2019,1,11,0,11
"yelloweye rockfish","California","Commercial",2020,1,28,0,24
"yelloweye rockfish","California","Commercial",2021,1,34,0,25
"yelloweye rockfish","California","Commercial",2022,1,6,0,6
"yelloweye rockfish","California","Commercial",2023,1,0,0,23
"yelloweye rockfish","California","NWFSC HKL",2004,1,1,0,1
"yelloweye rockfish","California","NWFSC HKL",2006,1,1,0,1
"yelloweye rockfish","California","NWFSC HKL",2007,3,3,0,3
"yelloweye rockfish","California","NWFSC HKL",2009,2,5,0,5
"yelloweye rockfish","California","NWFSC HKL",2010,2,2,0,2
"yelloweye rockfish","California","NWFSC HKL",2012,1,1,0,1
"yelloweye rockfish","California","NWFSC HKL",2015,7,13,0,13
"yelloweye rockfish","California","NWFSC HKL",2016,7,15,0,10
"yelloweye rockfish","California","NWFSC HKL",2017,7,15,0,15
"yelloweye rockfish","California","NWFSC HKL",2018,8,13,0,13
"yelloweye rockfish","California","NWFSC HKL",2019,11,17,0,16
"yelloweye rockfish","California","NWFSC HKL",2021,13,24,0,23
"yelloweye rockfish","California","NWFSC HKL",2022,8,22,0,22
"yelloweye rockfish","California","NWFSC HKL",2023,10,14,0,14
"yelloweye rockfish","California","NWFSC WCGBT",2003,2,8,8,0
"yelloweye rockfish","California","NWFSC WCGBT",2004,1,4,4,0
"yelloweye rockfish","California","NWFSC WCGBT",2005,2,21,21,0
"yelloweye rockfish","California","NWFSC WCGBT",2006,2,4,4,0
"yelloweye rockfish","California","NWFSC WCGBT",2007,3,7,7,0
"yelloweye rockfish","California","NWFSC WCGBT",2008,2,8,8,0
"yelloweye rockfish","California","NWFSC WCGBT",2009,5,11,11,0
"yelloweye rockfish","California","NWFSC WCGBT",2010,1,1,1,0
"yelloweye rockfish","California","NWFSC WCGBT",2011,3,4,4,0
"yelloweye rockfish","California","NWFSC WCGBT",2012,2,6,6,0
"yelloweye rockfish","California","NWFSC WCGBT",2013,3,5,4,1
"yelloweye rockfish","California","NWFSC WCGBT",2015,2,3,3,0
"yelloweye rockfish","California","NWFSC WCGBT",2016,5,20,20,0
"yelloweye rockfish","California","NWFSC WCGBT",2017,3,4,0,4
"yelloweye rockfish","California","NWFSC WCGBT",2018,5,7,0,7
"yelloweye rockfish","California","NWFSC WCGBT",2021,4,16,0,16
"yelloweye rockfish","California","NWFSC WCGBT",2022,3,6,0,6
"yelloweye rockfish","California","NWFSC WCGBT",2023,4,23,0,23
"yelloweye rockfish","California","Recreational",2004,1,17,0,0
"yelloweye rockfish","California","Recreational",2005,1,60,0,0
"yelloweye rockfish","California","Recreational",2006,1,95,0,0
"yelloweye rockfish","California","Recreational",2007,1,57,0,0
"yelloweye rockfish","California","Recreational",2008,1,31,0,0
"yelloweye rockfish","California","Recreational",2009,1,57,0,0
"yelloweye rockfish","California","Recreational",2010,1,22,0,0
"yelloweye rockfish","California","Recreational",2011,1,23,0,0
"yelloweye rockfish","California","Recreational",2012,1,26,0,0
"yelloweye rockfish","California","Recreational",2013,1,17,0,0
"yelloweye rockfish","California","Recreational",2014,1,24,0,0
"yelloweye rockfish","California","Recreational",2015,1,42,0,0
"yelloweye rockfish","California","Recreational",2016,1,36,0,0
"yelloweye rockfish","California","Recreational",2017,1,112,0,0
"yelloweye rockfish","California","Recreational",2018,1,115,0,0
"yelloweye rockfish","California","Recreational",2019,1,127,0,0
"yelloweye rockfish","California","Recreational",2020,1,1,0,0
"yelloweye rockfish","California","Recreational",2021,1,84,0,0
"yelloweye rockfish","California","Recreational",2022,1,86,0,0
"yelloweye rockfish","California","Recreational",2023,1,61,0,0
"yelloweye rockfish","Oregon","Commercial",2000,1,141,0,0
"yelloweye rockfish","Oregon","Commercial",2001,1,233,23,0
"yelloweye rockfish","Oregon","Commercial",2002,1,4,4,0
"yelloweye rockfish","Oregon","Commercial",2003,1,29,29,0
"yelloweye rockfish","Oregon","Commercial",2004,1,8,4,3
"yelloweye rockfish","Oregon","Commercial",2005,1,4,4,0
"yelloweye rockfish","Oregon","Commercial",2006,1,20,19,0
"yelloweye rockfish","Oregon","Commercial",2007,1,1,0,1
"yelloweye rockfish","Oregon","Commercial",2008,1,16,16,0
"yelloweye rockfish","Oregon","Commercial",2009,1,22,22,0
"yelloweye rockfish","Oregon","Commercial",2010,1,2,2,0
"yelloweye rockfish","Oregon","Commercial",2011,1,12,10,0
"yelloweye rockfish","Oregon","Commercial",2012,1,14,14,0
"yelloweye rockfish","Oregon","Commercial",2013,1,13,13,0
"yelloweye rockfish","Oregon","Commercial",2014,1,9,9,0
"yelloweye rockfish","Oregon","Commercial",2015,1,17,16,1
