"","common_name","state","sample_year","positive_sites","sexed_fish","unsexed_fish","lengthed","aged","otoliths","data_type","name"
"5689","canary rockfish","W",2011,NA,1,10,11,1,0,"recreational fisheries","Canary rockfish"
"5690","canary rockfish","W",2012,NA,7,2,9,7,0,"recreational fisheries","Canary rockfish"
"5691","canary rockfish","W",2013,NA,0,6,6,0,0,"recreational fisheries","Canary rockfish"
"5692","canary rockfish","W",2014,NA,8,0,8,8,0,"recreational fisheries","Canary rockfish"
"5693","canary rockfish","W",2015,NA,5,32,37,5,0,"recreational fisheries","Canary rockfish"
"5694","canary rockfish","W",2016,NA,4,27,31,4,0,"recreational fisheries","Canary rockfish"
"5695","canary rockfish","W",2017,NA,1194,109,1303,1193,1,"recreational fisheries","Canary rockfish"
"5696","canary rockfish","W",2018,NA,436,267,703,228,204,"recreational fisheries","Canary rockfish"
"5697","canary rockfish","W",2019,NA,935,520,1455,0,934,"recreational fisheries","Canary rockfish"
"5698","canary rockfish","W",2020,NA,450,12,462,0,449,"recreational fisheries","Canary rockfish"
"5699","canary rockfish","W",2021,NA,1066,28,1094,0,1059,"recreational fisheries","Canary rockfish"
"5700","chilipepper","W",2019,NA,0,1,1,0,0,"recreational fisheries","Chilipepper rockfish"
"5701","china rockfish","W",2002,NA,35,34,69,11,0,"recreational fisheries","China rockfish"
"5702","china rockfish","W",2003,NA,18,42,60,0,0,"recreational fisheries","China rockfish"
"5703","china rockfish","W",2004,NA,181,42,223,171,4,"recreational fisheries","China rockfish"
"5704","china rockfish","W",2005,NA,211,152,363,206,3,"recreational fisheries","China rockfish"
"5705","china rockfish","W",2006,NA,103,174,277,89,0,"recreational fisheries","China rockfish"
"5706","china rockfish","W",2007,NA,151,69,220,119,0,"recreational fisheries","China rockfish"
"5707","china rockfish","W",2008,NA,78,65,143,73,0,"recreational fisheries","China rockfish"
"5708","china rockfish","W",2009,NA,38,80,118,22,0,"recreational fisheries","China rockfish"
"5709","china rockfish","W",2010,NA,36,42,78,22,0,"recreational fisheries","China rockfish"
"5710","china rockfish","W",2011,NA,53,129,182,50,0,"recreational fisheries","China rockfish"
"5711","china rockfish","W",2012,NA,14,63,77,24,1,"recreational fisheries","China rockfish"
"5712","china rockfish","W",2013,NA,22,150,172,11,0,"recreational fisheries","China rockfish"
"5713","china rockfish","W",2014,NA,439,2,441,414,2,"recreational fisheries","China rockfish"
"5714","china rockfish","W",2015,NA,260,10,270,0,260,"recreational fisheries","China rockfish"
"5715","china rockfish","W",2016,NA,236,2,238,0,236,"recreational fisheries","China rockfish"
"5716","china rockfish","W",2017,NA,114,163,277,0,112,"recreational fisheries","China rockfish"
"5717","china rockfish","W",2018,NA,191,151,342,0,189,"recreational fisheries","China rockfish"
"5718","china rockfish","W",2019,NA,304,201,505,0,302,"recreational fisheries","China rockfish"
"5719","china rockfish","W",2020,NA,85,1,86,0,85,"recreational fisheries","China rockfish"
"5720","china rockfish","W",2021,NA,124,11,135,0,124,"recreational fisheries","China rockfish"
"5721","copper rockfish","W",2002,NA,61,22,83,19,0,"recreational fisheries","Copper rockfish"
"5722","copper rockfish","W",2003,NA,18,28,46,0,0,"recreational fisheries","Copper rockfish"
"5723","copper rockfish","W",2004,NA,203,41,244,188,0,"recreational fisheries","Copper rockfish"
"5724","copper rockfish","W",2005,NA,265,178,443,225,1,"recreational fisheries","Copper rockfish"
"5725","copper rockfish","W",2006,NA,96,73,169,65,0,"recreational fisheries","Copper rockfish"
"5726","copper rockfish","W",2007,NA,110,42,152,86,0,"recreational fisheries","Copper rockfish"
"5727","copper rockfish","W",2008,NA,71,20,91,65,0,"recreational fisheries","Copper rockfish"
"5728","copper rockfish","W",2009,NA,52,19,71,35,0,"recreational fisheries","Copper rockfish"
"5729","copper rockfish","W",2010,NA,38,19,57,24,0,"recreational fisheries","Copper rockfish"
"5730","copper rockfish","W",2011,NA,28,99,127,27,0,"recreational fisheries","Copper rockfish"
"5731","copper rockfish","W",2012,NA,38,43,81,35,0,"recreational fisheries","Copper rockfish"
"5732","copper rockfish","W",2013,NA,14,57,71,8,2,"recreational fisheries","Copper rockfish"
"5733","copper rockfish","W",2014,NA,132,4,136,123,9,"recreational fisheries","Copper rockfish"
"5734","copper rockfish","W",2015,NA,83,1,84,74,4,"recreational fisheries","Copper rockfish"
"5735","copper rockfish","W",2016,NA,158,21,179,169,5,"recreational fisheries","Copper rockfish"
"5736","copper rockfish","W",2017,NA,110,102,212,101,7,"recreational fisheries","Copper rockfish"
"5737","copper rockfish","W",2018,NA,190,125,315,176,3,"recreational fisheries","Copper rockfish"
"5738","copper rockfish","W",2019,NA,275,188,463,274,1,"recreational fisheries","Copper rockfish"
"5739","copper rockfish","W",2020,NA,76,1,77,0,76,"recreational fisheries","Copper rockfish"
"5740","copper rockfish","W",2021,NA,184,33,217,0,184,"recreational fisheries","Copper rockfish"
"5741","darkblotched rockfish","W",2018,NA,0,1,1,0,0,"recreational fisheries","Darkblotched rockfish"
"5742","dover sole","W",2004,NA,2,0,2,0,0,"recreational fisheries","Dover sole"
"5743","english sole","W",2010,NA,1,0,1,0,0,"recreational fisheries","English sole"
"5744","english sole","W",2018,NA,1,0,1,0,1,"recreational fisheries","English sole"
"5745","grass rockfish","W",2002,NA,1,0,1,0,0,"recreational fisheries","Grass rockfish"
"5746","grass rockfish","W",2004,NA,1,0,1,0,0,"recreational fisheries","Grass rockfish"
"5747","grass rockfish","W",2015,NA,1,0,1,0,1,"recreational fisheries","Grass rockfish"
"5748","grass rockfish","W",2018,NA,6,1,7,0,6,"recreational fisheries","Grass rockfish"
"5749","grass rockfish","W",2021,NA,2,0,2,0,2,"recreational fisheries","Grass rockfish"
"5750","greenstriped rockfish","W",2003,NA,4,0,4,0,0,"recreational fisheries","Greenstriped rockfish"
"5751","greenstriped rockfish","W",2004,NA,2,3,5,0,0,"recreational fisheries","Greenstriped rockfish"
"5752","greenstriped rockfish","W",2005,NA,0,1,1,0,0,"recreational fisheries","Greenstriped rockfish"
"5753","greenstriped rockfish","W",2011,NA,1,1,2,0,1,"recreational fisheries","Greenstriped rockfish"
"5754","greenstriped rockfish","W",2012,NA,0,1,1,0,0,"recreational fisheries","Greenstriped rockfish"
"5755","greenstriped rockfish","W",2014,NA,2,0,2,0,2,"recreational fisheries","Greenstriped rockfish"
"5756","greenstriped rockfish","W",2016,NA,4,0,4,0,4,"recreational fisheries","Greenstriped rockfish"
"5757","greenstriped rockfish","W",2017,NA,29,1,30,0,29,"recreational fisheries","Greenstriped rockfish"
"5758","greenstriped rockfish","W",2018,NA,5,4,9,0,5,"recreational fisheries","Greenstriped rockfish"
"5759","greenstriped rockfish","W",2019,NA,16,23,39,0,16,"recreational fisheries","Greenstriped rockfish"
"5760","greenstriped rockfish","W",2020,NA,1,0,1,0,1,"recreational fisheries","Greenstriped rockfish"
"5761","greenstriped rockfish","W",2021,NA,9,0,9,0,9,"recreational fisheries","Greenstriped rockfish"
"5762","kelp greenling","W",2002,NA,9,93,102,0,0,"recreational fisheries","Kelp greenling"
"5763","kelp greenling","W",2003,NA,7,147,154,0,0,"recreational fisheries","Kelp greenling"
"5764","kelp greenling","W",2004,NA,279,164,443,55,14,"recreational fisheries","Kelp greenling"
"5765","kelp greenling","W",2005,NA,270,282,552,232,20,"recreational fisheries","Kelp greenling"
"5766","kelp greenling","W",2006,NA,123,226,349,105,5,"recreational fisheries","Kelp greenling"
"5767","kelp greenling","W",2007,NA,102,67,169,96,5,"recreational fisheries","Kelp greenling"
"5768","kelp greenling","W",2008,NA,96,109,205,92,4,"recreational fisheries","Kelp greenling"
"5769","kelp greenling","W",2009,NA,83,131,214,51,0,"recreational fisheries","Kelp greenling"
"5770","kelp greenling","W",2010,NA,78,117,195,44,18,"recreational fisheries","Kelp greenling"
"5771","kelp greenling","W",2011,NA,50,172,222,39,1,"recreational fisheries","Kelp greenling"
"5772","kelp greenling","W",2012,NA,30,162,192,22,0,"recreational fisheries","Kelp greenling"
"5773","kelp greenling","W",2013,NA,31,114,145,10,0,"recreational fisheries","Kelp greenling"
"5774","kelp greenling","W",2014,NA,165,120,285,165,0,"recreational fisheries","Kelp greenling"
"5775","kelp greenling","W",2015,NA,117,40,157,106,11,"recreational fisheries","Kelp greenling"
"5776","kelp greenling","W",2016,NA,319,40,359,291,28,"recreational fisheries","Kelp greenling"
"5777","kelp greenling","W",2017,NA,212,192,404,0,210,"recreational fisheries","Kelp greenling"
"5778","kelp greenling","W",2018,NA,229,190,419,0,227,"recreational fisheries","Kelp greenling"
"5779","kelp greenling","W",2019,NA,205,264,469,0,204,"recreational fisheries","Kelp greenling"
"5780","kelp greenling","W",2020,NA,115,8,123,0,114,"recreational fisheries","Kelp greenling"
"5781","kelp greenling","W",2021,NA,123,26,149,0,123,"recreational fisheries","Kelp greenling"
"5782","lingcod","W",2002,NA,1224,164,1388,922,2,"recreational fisheries","Lingcod"
"5783","lingcod","W",2003,NA,1641,397,2038,1167,10,"recreational fisheries","Lingcod"
"5784","lingcod","W",2004,NA,1369,215,1584,849,0,"recreational fisheries","Lingcod"
"5785","lingcod","W",2005,NA,1701,332,2033,911,70,"recreational fisheries","Lingcod"
"5786","lingcod","W",2006,NA,1215,254,1469,701,8,"recreational fisheries","Lingcod"
"5787","lingcod","W",2007,NA,1290,144,1434,811,25,"recreational fisheries","Lingcod"
"5788","lingcod","W",2008,NA,841,127,968,812,10,"recreational fisheries","Lingcod"
"5789","lingcod","W",2009,NA,1070,184,1254,698,59,"recreational fisheries","Lingcod"
"5790","lingcod","W",2010,NA,535,287,822,401,12,"recreational fisheries","Lingcod"
"5791","lingcod","W",2011,NA,418,652,1070,302,8,"recreational fisheries","Lingcod"
"5792","lingcod","W",2012,NA,431,621,1052,269,3,"recreational fisheries","Lingcod"
"5793","lingcod","W",2013,NA,362,291,653,352,0,"recreational fisheries","Lingcod"
"5794","lingcod","W",2014,NA,711,332,1043,701,10,"recreational fisheries","Lingcod"
"5795","lingcod","W",2015,NA,515,247,762,501,15,"recreational fisheries","Lingcod"
"5796","lingcod","W",2016,NA,870,214,1084,805,65,"recreational fisheries","Lingcod"
"5797","lingcod","W",2017,NA,1568,770,2338,1627,76,"recreational fisheries","Lingcod"
"5798","lingcod","W",2018,NA,919,802,1721,1002,47,"recreational fisheries","Lingcod"
"5799","lingcod","W",2019,NA,1702,1200,2902,1623,175,"recreational fisheries","Lingcod"
"5800","lingcod","W",2020,NA,1340,257,1597,1261,214,"recreational fisheries","Lingcod"
"5801","lingcod","W",2021,NA,1322,477,1799,0,1613,"recreational fisheries","Lingcod"
"5802","pacific cod","W",2002,NA,0,3,3,0,0,"recreational fisheries","Pacific cod"
"5803","pacific cod","W",2003,NA,1,18,19,0,0,"recreational fisheries","Pacific cod"
"5804","pacific cod","W",2004,NA,159,5,164,0,0,"recreational fisheries","Pacific cod"
"5805","pacific cod","W",2005,NA,17,14,31,0,0,"recreational fisheries","Pacific cod"
"5806","pacific cod","W",2006,NA,11,7,18,0,0,"recreational fisheries","Pacific cod"
"5807","pacific cod","W",2011,NA,0,2,2,0,0,"recreational fisheries","Pacific cod"
"5808","pacific cod","W",2013,NA,0,1,1,0,0,"recreational fisheries","Pacific cod"
"5809","pacific cod","W",2018,NA,33,8,41,0,32,"recreational fisheries","Pacific cod"
"5810","pacific cod","W",2019,NA,6,1,7,0,6,"recreational fisheries","Pacific cod"
"5811","pacific cod","W",2020,NA,10,0,10,0,10,"recreational fisheries","Pacific cod"
"5812","pacific cod","W",2021,NA,34,0,34,0,34,"recreational fisheries","Pacific cod"
"5813","pacific ocean perch","W",2015,NA,2,0,2,2,0,"recreational fisheries","Pacific ocean perch"
"5814","pacific ocean perch","W",2017,NA,0,3,3,0,0,"recreational fisheries","Pacific ocean perch"
"5815","pacific ocean perch","W",2020,NA,1,0,1,0,1,"recreational fisheries","Pacific ocean perch"
"5816","pacific ocean perch","W",2021,NA,0,4,4,0,0,"recreational fisheries","Pacific ocean perch"
"5817","pacific sanddab","W",2008,NA,0,1,1,0,0,"recreational fisheries","Pacific sanddab"
"5818","pacific sanddab","W",2019,NA,0,1,1,0,0,"recreational fisheries","Pacific sanddab"
"5819","pacific sanddab","W",2021,NA,0,6,6,0,0,"recreational fisheries","Pacific sanddab"
"5820","petrale sole","W",2015,NA,0,1,1,0,0,"recreational fisheries","Petrale sole"
"5821","petrale sole","W",2017,NA,0,1,1,0,0,"recreational fisheries","Petrale sole"
"5822","petrale sole","W",2018,NA,17,12,29,14,0,"recreational fisheries","Petrale sole"
"5823","petrale sole","W",2019,NA,3,6,9,0,3,"recreational fisheries","Petrale sole"
"5824","petrale sole","W",2020,NA,2,0,2,0,2,"recreational fisheries","Petrale sole"
"5825","petrale sole","W",2021,NA,3,0,3,0,3,"recreational fisheries","Petrale sole"
"5826","quillback rockfish","W",2002,NA,235,29,264,9,0,"recreational fisheries","Quillback rockfish"
"5827","quillback rockfish","W",2003,NA,260,30,290,0,0,"recreational fisheries","Quillback rockfish"
"5828","quillback rockfish","W",2004,NA,287,35,322,157,1,"recreational fisheries","Quillback rockfish"
"5829","quillback rockfish","W",2005,NA,337,74,411,181,0,"recreational fisheries","Quillback rockfish"
"5830","quillback rockfish","W",2006,NA,235,91,326,52,0,"recreational fisheries","Quillback rockfish"
"5831","quillback rockfish","W",2007,NA,218,48,266,89,4,"recreational fisheries","Quillback rockfish"
"5832","quillback rockfish","W",2008,NA,131,45,176,59,0,"recreational fisheries","Quillback rockfish"
"5833","quillback rockfish","W",2009,NA,135,25,160,27,1,"recreational fisheries","Quillback rockfish"
"5834","quillback rockfish","W",2010,NA,70,3,73,6,7,"recreational fisheries","Quillback rockfish"
"5835","quillback rockfish","W",2011,NA,63,45,108,32,0,"recreational fisheries","Quillback rockfish"
"5836","quillback rockfish","W",2012,NA,55,29,84,14,0,"recreational fisheries","Quillback rockfish"
"5837","quillback rockfish","W",2013,NA,72,65,137,8,0,"recreational fisheries","Quillback rockfish"
"5838","quillback rockfish","W",2014,NA,240,76,316,288,2,"recreational fisheries","Quillback rockfish"
"5839","quillback rockfish","W",2015,NA,208,35,243,236,0,"recreational fisheries","Quillback rockfish"
"5840","quillback rockfish","W",2016,NA,325,14,339,273,52,"recreational fisheries","Quillback rockfish"
"5841","quillback rockfish","W",2017,NA,223,108,331,222,0,"recreational fisheries","Quillback rockfish"
"5842","quillback rockfish","W",2018,NA,200,88,288,199,0,"recreational fisheries","Quillback rockfish"
"5843","quillback rockfish","W",2019,NA,260,168,428,260,0,"recreational fisheries","Quillback rockfish"
"5844","quillback rockfish","W",2020,NA,161,1,162,0,161,"recreational fisheries","Quillback rockfish"
"5845","quillback rockfish","W",2021,NA,114,5,119,0,114,"recreational fisheries","Quillback rockfish"
"5846","redbanded rockfish","W",2002,NA,20,0,20,0,0,"recreational fisheries","Redbanded rockfish"
"5847","redbanded rockfish","W",2004,NA,1,3,4,0,0,"recreational fisheries","Redbanded rockfish"
"5848","redbanded rockfish","W",2009,NA,1,0,1,0,0,"recreational fisheries","Redbanded rockfish"
"5849","redbanded rockfish","W",2012,NA,0,1,1,0,0,"recreational fisheries","Redbanded rockfish"
"5850","redbanded rockfish","W",2016,NA,1,0,1,0,1,"recreational fisheries","Redbanded rockfish"
"5851","redbanded rockfish","W",2018,NA,0,1,1,0,0,"recreational fisheries","Redbanded rockfish"
"5852","redbanded rockfish","W",2019,NA,15,12,27,0,15,"recreational fisheries","Redbanded rockfish"
"5853","redbanded rockfish","W",2021,NA,4,1,5,0,3,"recreational fisheries","Redbanded rockfish"
"5854","redstripe rockfish","W",2015,NA,2,0,2,0,2,"recreational fisheries","Redstripe rockfish"
"5855","redstripe rockfish","W",2016,NA,2,0,2,0,2,"recreational fisheries","Redstripe rockfish"
"5856","redstripe rockfish","W",2019,NA,1,0,1,0,1,"recreational fisheries","Redstripe rockfish"
"5857","rock sole","W",2005,NA,0,2,2,0,0,"recreational fisheries","Rock sole"
"5858","rock sole","W",2006,NA,0,1,1,0,0,"recreational fisheries","Rock sole"
"5859","rock sole","W",2012,NA,0,1,1,0,0,"recreational fisheries","Rock sole"
"5860","rock sole","W",2018,NA,1,4,5,0,0,"recreational fisheries","Rock sole"
"5861","rock sole","W",2019,NA,6,0,6,0,6,"recreational fisheries","Rock sole"
"5862","rock sole","W",2020,NA,6,0,6,0,6,"recreational fisheries","Rock sole"
"5863","rock sole","W",2021,NA,3,0,3,0,3,"recreational fisheries","Rock sole"
"5864","rosethorn rockfish","W",2005,NA,1,0,1,0,0,"recreational fisheries","Rosethorn rockfish"
"5865","rosethorn rockfish","W",2017,NA,3,0,3,0,3,"recreational fisheries","Rosethorn rockfish"
"5866","rosethorn rockfish","W",2018,NA,1,0,1,0,1,"recreational fisheries","Rosethorn rockfish"
"5867","rosethorn rockfish","W",2019,NA,0,1,1,0,0,"recreational fisheries","Rosethorn rockfish"
"5868","rosethorn rockfish","W",2021,NA,1,0,1,0,1,"recreational fisheries","Rosethorn rockfish"
"5869","rougheye rockfish","W",2008,NA,0,1,1,0,0,"recreational fisheries","Rougheye/Blackspotted rockfish"
"5870","rougheye rockfish","W",2019,NA,0,1,1,0,0,"recreational fisheries","Rougheye/Blackspotted rockfish"
"5871","sablefish","W",2003,NA,27,0,27,0,0,"recreational fisheries","Sablefish"
"5872","sablefish","W",2004,NA,25,11,36,0,0,"recreational fisheries","Sablefish"
"5873","sablefish","W",2005,NA,8,0,8,0,0,"recreational fisheries","Sablefish"
"5874","sablefish","W",2006,NA,0,5,5,0,0,"recreational fisheries","Sablefish"
"5875","sablefish","W",2007,NA,0,9,9,0,0,"recreational fisheries","Sablefish"
"5876","sablefish","W",2008,NA,0,3,3,0,0,"recreational fisheries","Sablefish"
"5877","sablefish","W",2009,NA,3,0,3,0,0,"recreational fisheries","Sablefish"
"5878","sablefish","W",2010,NA,0,6,6,0,0,"recreational fisheries","Sablefish"
"5879","sablefish","W",2011,NA,0,4,4,0,0,"recreational fisheries","Sablefish"
"5880","sablefish","W",2012,NA,0,5,5,0,0,"recreational fisheries","Sablefish"
"5881","sablefish","W",2013,NA,0,1,1,0,0,"recreational fisheries","Sablefish"
"5882","sablefish","W",2014,NA,0,3,3,0,0,"recreational fisheries","Sablefish"
"5883","sablefish","W",2016,NA,0,1,1,0,0,"recreational fisheries","Sablefish"
"5884","sablefish","W",2017,NA,0,3,3,0,0,"recreational fisheries","Sablefish"
"5885","sablefish","W",2018,NA,54,44,98,0,54,"recreational fisheries","Sablefish"
"5886","sablefish","W",2019,NA,137,36,173,0,137,"recreational fisheries","Sablefish"
"5887","sablefish","W",2020,NA,20,23,43,0,20,"recreational fisheries","Sablefish"
"5888","sablefish","W",2021,NA,8,0,8,0,8,"recreational fisheries","Sablefish"
"5889","sand sole","W",2009,NA,0,1,1,0,0,"recreational fisheries","Sand sole"
"5890","sand sole","W",2019,NA,0,1,1,0,0,"recreational fisheries","Sand sole"
"5891","starry flounder","W",2002,NA,9,0,9,0,3,"recreational fisheries","Starry flounder"
"5892","starry flounder","W",2003,NA,8,0,8,0,0,"recreational fisheries","Starry flounder"
"5893","starry flounder","W",2004,NA,13,8,21,0,0,"recreational fisheries","Starry flounder"
"5894","starry flounder","W",2005,NA,1,0,1,0,0,"recreational fisheries","Starry flounder"
"5895","starry flounder","W",2006,NA,0,1,1,0,0,"recreational fisheries","Starry flounder"
"5896","starry flounder","W",2007,NA,2,5,7,0,0,"recreational fisheries","Starry flounder"
"5897","starry flounder","W",2008,NA,0,1,1,0,0,"recreational fisheries","Starry flounder"
"5898","starry flounder","W",2009,NA,0,7,7,0,0,"recreational fisheries","Starry flounder"
"5899","starry flounder","W",2010,NA,2,3,5,0,1,"recreational fisheries","Starry flounder"
"5900","starry flounder","W",2011,NA,0,2,2,0,0,"recreational fisheries","Starry flounder"
"5901","starry flounder","W",2012,NA,0,2,2,0,0,"recreational fisheries","Starry flounder"
"5902","starry flounder","W",2013,NA,0,2,2,0,0,"recreational fisheries","Starry flounder"
"5903","starry flounder","W",2014,NA,0,5,5,0,0,"recreational fisheries","Starry flounder"
"5904","starry flounder","W",2015,NA,1,3,4,0,0,"recreational fisheries","Starry flounder"
"5905","starry flounder","W",2017,NA,0,9,9,0,0,"recreational fisheries","Starry flounder"
"5906","starry flounder","W",2018,NA,2,1,3,0,2,"recreational fisheries","Starry flounder"
"5907","starry flounder","W",2019,NA,1,3,4,0,1,"recreational fisheries","Starry flounder"
"5908","vermilion rockfish","W",2002,NA,3,5,8,3,0,"recreational fisheries","Vermilion/Sunset rockfish"
"5909","vermilion rockfish","W",2003,NA,1,3,4,0,0,"recreational fisheries","Vermilion/Sunset rockfish"
"5910","vermilion rockfish","W",2004,NA,15,0,15,11,4,"recreational fisheries","Vermilion/Sunset rockfish"
"5911","vermilion rockfish","W",2005,NA,27,28,55,23,3,"recreational fisheries","Vermilion/Sunset rockfish"
"5912","vermilion rockfish","W",2006,NA,27,30,57,25,2,"recreational fisheries","Vermilion/Sunset rockfish"
"5913","vermilion rockfish","W",2007,NA,36,33,69,35,1,"recreational fisheries","Vermilion/Sunset rockfish"
"5914","vermilion rockfish","W",2008,NA,28,15,43,28,0,"recreational fisheries","Vermilion/Sunset rockfish"
"5915","vermilion rockfish","W",2009,NA,9,7,16,9,0,"recreational fisheries","Vermilion/Sunset rockfish"
"5916","vermilion rockfish","W",2010,NA,3,6,9,3,0,"recreational fisheries","Vermilion/Sunset rockfish"
"5917","vermilion rockfish","W",2011,NA,11,24,35,11,0,"recreational fisheries","Vermilion/Sunset rockfish"
"5918","vermilion rockfish","W",2012,NA,17,35,52,16,1,"recreational fisheries","Vermilion/Sunset rockfish"
"5919","vermilion rockfish","W",2013,NA,5,49,54,5,0,"recreational fisheries","Vermilion/Sunset rockfish"
"5920","vermilion rockfish","W",2014,NA,60,2,62,58,2,"recreational fisheries","Vermilion/Sunset rockfish"
"5921","vermilion rockfish","W",2015,NA,130,11,141,127,3,"recreational fisheries","Vermilion/Sunset rockfish"
"5922","vermilion rockfish","W",2016,NA,91,3,94,87,4,"recreational fisheries","Vermilion/Sunset rockfish"
"5923","vermilion rockfish","W",2017,NA,82,65,147,81,0,"recreational fisheries","Vermilion/Sunset rockfish"
"5924","vermilion rockfish","W",2018,NA,103,100,203,86,10,"recreational fisheries","Vermilion/Sunset rockfish"
"5925","vermilion rockfish","W",2019,NA,160,105,265,150,10,"recreational fisheries","Vermilion/Sunset rockfish"
"5926","vermilion rockfish","W",2020,NA,18,2,20,0,18,"recreational fisheries","Vermilion/Sunset rockfish"
"5927","vermilion rockfish","W",2021,NA,81,10,91,0,80,"recreational fisheries","Vermilion/Sunset rockfish"
"5928","widow rockfish","W",2003,NA,20,0,20,0,0,"recreational fisheries","Widow rockfish"
"5929","widow rockfish","W",2004,NA,4,1,5,0,0,"recreational fisheries","Widow rockfish"
"5930","widow rockfish","W",2005,NA,13,3,16,0,0,"recreational fisheries","Widow rockfish"
"5931","widow rockfish","W",2006,NA,0,1,1,0,0,"recreational fisheries","Widow rockfish"
"5932","widow rockfish","W",2007,NA,4,0,4,0,0,"recreational fisheries","Widow rockfish"
"5933","widow rockfish","W",2008,NA,7,0,7,0,0,"recreational fisheries","Widow rockfish"
"5934","widow rockfish","W",2009,NA,70,4,74,0,0,"recreational fisheries","Widow rockfish"
"5935","widow rockfish","W",2010,NA,30,3,33,0,0,"recreational fisheries","Widow rockfish"
"5936","widow rockfish","W",2011,NA,8,116,124,0,0,"recreational fisheries","Widow rockfish"
"5937","widow rockfish","W",2012,NA,0,29,29,0,0,"recreational fisheries","Widow rockfish"
"5938","widow rockfish","W",2013,NA,127,19,146,0,0,"recreational fisheries","Widow rockfish"
"5939","widow rockfish","W",2014,NA,405,86,491,405,0,"recreational fisheries","Widow rockfish"
"5940","widow rockfish","W",2015,NA,334,1,335,334,0,"recreational fisheries","Widow rockfish"
"5941","widow rockfish","W",2016,NA,556,5,561,551,5,"recreational fisheries","Widow rockfish"
"5942","widow rockfish","W",2017,NA,777,23,800,776,1,"recreational fisheries","Widow rockfish"
"5943","widow rockfish","W",2018,NA,266,66,332,262,0,"recreational fisheries","Widow rockfish"
"5944","widow rockfish","W",2019,NA,103,32,135,0,103,"recreational fisheries","Widow rockfish"
"5945","widow rockfish","W",2020,NA,459,3,462,0,458,"recreational fisheries","Widow rockfish"
"5946","widow rockfish","W",2021,NA,110,0,110,0,110,"recreational fisheries","Widow rockfish"
"5947","yelloweye rockfish","W",2003,NA,0,2,2,0,0,"recreational fisheries","Yelloweye rockfish"
"5948","yelloweye rockfish","W",2004,NA,12,0,12,10,2,"recreational fisheries","Yelloweye rockfish"
"5949","yelloweye rockfish","W",2005,NA,4,0,4,4,0,"recreational fisheries","Yelloweye rockfish"
"5950","yelloweye rockfish","W",2006,NA,1,0,1,1,0,"recreational fisheries","Yelloweye rockfish"
"5951","yelloweye rockfish","W",2008,NA,6,3,9,6,0,"recreational fisheries","Yelloweye rockfish"
"5952","yelloweye rockfish","W",2010,NA,1,0,1,1,0,"recreational fisheries","Yelloweye rockfish"
"5953","yelloweye rockfish","W",2011,NA,2,0,2,2,0,"recreational fisheries","Yelloweye rockfish"
"5954","yelloweye rockfish","W",2012,NA,3,2,5,3,0,"recreational fisheries","Yelloweye rockfish"
"5955","yelloweye rockfish","W",2014,NA,0,1,1,0,0,"recreational fisheries","Yelloweye rockfish"
"5956","yelloweye rockfish","W",2015,NA,2,0,2,2,0,"recreational fisheries","Yelloweye rockfish"
"5957","yelloweye rockfish","W",2017,NA,5,3,8,5,0,"recreational fisheries","Yelloweye rockfish"
"5958","yelloweye rockfish","W",2018,NA,7,1,8,6,0,"recreational fisheries","Yelloweye rockfish"
"5959","yelloweye rockfish","W",2019,NA,13,13,26,12,1,"recreational fisheries","Yelloweye rockfish"
"5960","yelloweye rockfish","W",2020,NA,7,0,7,0,7,"recreational fisheries","Yelloweye rockfish"
"5961","yelloweye rockfish","W",2021,NA,102,0,102,0,102,"recreational fisheries","Yelloweye rockfish"
"5962","yellowmouth rockfish","W",2004,NA,2,0,2,0,0,"recreational fisheries","Yellowmouth rockfish"
"5963","yellowtail rockfish","W",2002,NA,172,22,194,0,0,"recreational fisheries","Yellowtail rockfish"
"5964","yellowtail rockfish","W",2003,NA,745,55,800,0,0,"recreational fisheries","Yellowtail rockfish"
"5965","yellowtail rockfish","W",2004,NA,606,69,675,0,0,"recreational fisheries","Yellowtail rockfish"
"5966","yellowtail rockfish","W",2005,NA,719,150,869,0,0,"recreational fisheries","Yellowtail rockfish"
"5967","yellowtail rockfish","W",2006,NA,274,88,362,18,0,"recreational fisheries","Yellowtail rockfish"
"5968","yellowtail rockfish","W",2007,NA,235,78,313,0,0,"recreational fisheries","Yellowtail rockfish"
"5969","yellowtail rockfish","W",2008,NA,118,71,189,0,0,"recreational fisheries","Yellowtail rockfish"
"5970","yellowtail rockfish","W",2009,NA,329,135,464,6,1,"recreational fisheries","Yellowtail rockfish"
"5971","yellowtail rockfish","W",2010,NA,148,70,218,17,0,"recreational fisheries","Yellowtail rockfish"
"5972","yellowtail rockfish","W",2011,NA,55,336,391,15,0,"recreational fisheries","Yellowtail rockfish"
"5973","yellowtail rockfish","W",2012,NA,92,136,228,0,0,"recreational fisheries","Yellowtail rockfish"
"5974","yellowtail rockfish","W",2013,NA,234,122,356,0,4,"recreational fisheries","Yellowtail rockfish"
"5975","yellowtail rockfish","W",2014,NA,533,147,680,533,0,"recreational fisheries","Yellowtail rockfish"
"5976","yellowtail rockfish","W",2015,NA,624,59,683,624,0,"recreational fisheries","Yellowtail rockfish"
"5977","yellowtail rockfish","W",2016,NA,836,92,928,836,0,"recreational fisheries","Yellowtail rockfish"
