"common_name","year","length_ca","length_or","length_wa","age_ca","age_or","age_wa"
"rex_sole","1992","0","0","0","0","0","0"
"rex_sole","1993","0","0","0","0","0","0"
"rex_sole","1994","0","0","0","0","0","0"
"rex_sole","1995","0","0","0","0","0","0"
"rex_sole","1996","0","0","0","0","0","0"
"rex_sole","1997","0","0","0","0","0","0"
"rex_sole","1998","0","0","0","0","0","0"
"rex_sole","1999","0","0","0","0","0","0"
"rex_sole","2000","0","0","0","0","0","0"
"rex_sole","2001","0","0","0","0","0","0"
"rex_sole","2002","0","0","0","0","0","0"
"rex_sole","2003","0","0","0","0","0","0"
"rex_sole","2004","0","0","0","0","0","0"
"rex_sole","2005","0","0","0","0","0","0"
"rex_sole","2006","0","218","0","0","0","0"
"rex_sole","2007","2688","1620","0","0","0","0"
"rex_sole","2008","3106","1439","0","0","0","0"
"rex_sole","2009","1564","1810","0","0","0","0"
"rex_sole","2010","1542","2281","0","0","0","0"
"rex_sole","2011","2361","2037","0","0","0","0"
"rex_sole","2012","2046","1575","0","0","0","0"
"rex_sole","2013","2289","1456","0","0","0","0"
"rex_sole","2014","1446","1490","0","0","0","0"
"rex_sole","2015","1471","1371","0","0","0","0"
"rex_sole","2016","2045","1390","0","0","0","0"
"rex_sole","2017","2229","1535","430","0","0","0"
"rex_sole","2018","1005","1503","550","0","0","0"
"rex_sole","2019","1343","1445","300","0","0","0"
"rex_sole","2020","1539","709","50","0","0","0"
"rock_sole","1980","0","0","0","0","0","0"
"rock_sole","1981","0","0","0","0","0","0"
"rock_sole","1982","0","0","50","0","0","0"
"rock_sole","1983","0","0","177","0","0","0"
"rock_sole","1984","0","0","242","0","0","0"
"rock_sole","1985","0","0","0","0","0","0"
"rock_sole","1986","0","0","0","0","0","0"
"rock_sole","1987","0","0","0","0","0","0"
"rock_sole","1988","0","0","0","0","0","0"
"rock_sole","1989","0","0","0","0","0","0"
"rock_sole","1990","0","0","0","0","0","0"
"rock_sole","1991","0","0","0","0","0","0"
"rock_sole","1992","0","0","0","0","0","0"
"rock_sole","1993","0","0","0","0","0","0"
"rock_sole","1994","0","0","0","0","0","0"
"rock_sole","1995","0","0","0","0","0","0"
"rock_sole","1996","0","0","0","0","0","0"
"rock_sole","1997","0","0","0","0","0","0"
"rock_sole","1998","0","0","0","0","0","0"
"rock_sole","1999","0","0","0","0","0","0"
"rock_sole","2000","0","0","0","0","0","0"
"rock_sole","2001","0","0","0","0","0","0"
"rock_sole","2002","0","0","0","0","0","0"
"rock_sole","2003","84","0","0","0","0","0"
"rock_sole","2004","4","51","0","0","0","0"
"rock_sole","2005","0","26","0","0","0","0"
"rock_sole","2006","0","0","0","0","0","0"
"rock_sole","2007","57","0","0","0","0","0"
"rock_sole","2008","74","16","0","0","0","0"
"rock_sole","2009","132","72","0","0","0","0"
"rock_sole","2010","102","0","0","0","0","0"
"rock_sole","2011","27","12","0","0","0","0"
"rock_sole","2012","141","60","0","0","0","0"
"rock_sole","2013","93","43","0","0","0","0"
"rock_sole","2014","2","16","0","0","0","0"
"rock_sole","2015","24","91","0","0","0","0"
"rock_sole","2016","66","71","0","0","0","0"
"rock_sole","2017","117","97","0","0","0","0"
"rock_sole","2018","92","79","0","0","0","0"
"rock_sole","2019","26","55","0","0","0","0"
"rock_sole","2020","13","24","0","0","0","0"
"rougheye_rockfish","1980","0","0","0","0","0","0"
"rougheye_rockfish","1981","1","0","0","0","0","0"
"rougheye_rockfish","1982","0","0","0","0","0","0"
"rougheye_rockfish","1983","0","0","0","0","0","0"
"rougheye_rockfish","1984","0","0","0","0","0","0"
"rougheye_rockfish","1985","1","0","0","0","0","0"
"rougheye_rockfish","1986","1","0","0","0","0","0"
"rougheye_rockfish","1987","6","0","0","0","0","0"
"rougheye_rockfish","1988","0","0","0","0","0","0"
"rougheye_rockfish","1989","0","0","0","0","0","0"
"rougheye_rockfish","1990","1","0","0","0","0","0"
"rougheye_rockfish","1991","4","0","0","0","0","0"
"rougheye_rockfish","1992","17","0","0","0","0","0"
"rougheye_rockfish","1993","0","0","0","0","0","0"
"rougheye_rockfish","1994","15","0","0","0","0","0"
"rougheye_rockfish","1995","9","43","0","0","0","0"
"rougheye_rockfish","1996","22","167","163","0","0","0"
"rougheye_rockfish","1997","3","55","828","0","0","0"
"rougheye_rockfish","1998","11","44","1269","0","0","0"
"rougheye_rockfish","1999","3","102","1111","0","0","0"
"rougheye_rockfish","2000","20","63","1388","0","0","0"
"rougheye_rockfish","2001","7","135","861","0","0","0"
"rougheye_rockfish","2002","20","5","801","0","0","0"
"rougheye_rockfish","2003","15","48","1852","0","0","0"
"rougheye_rockfish","2004","1","318","1115","0","0","0"
"rougheye_rockfish","2005","58","280","1357","0","0","0"
"rougheye_rockfish","2006","118","431","1635","0","0","0"
"rougheye_rockfish","2007","26","903","1468","0","0","0"
"rougheye_rockfish","2008","79","794","1663","0","329","0"
"rougheye_rockfish","2009","111","1148","1581","0","0","0"
"rougheye_rockfish","2010","121","1323","1097","0","0","0"
"rougheye_rockfish","2011","64","951","1592","0","395","430"
"rougheye_rockfish","2012","35","1188","1767","0","0","791"
"rougheye_rockfish","2013","36","1041","1428","0","0","542"
"rougheye_rockfish","2014","24","705","1005","0","0","0"
"rougheye_rockfish","2015","49","1444","1337","0","0","0"
"rougheye_rockfish","2016","114","1227","1448","0","0","0"
"rougheye_rockfish","2017","38","1167","1150","0","0","0"
"rougheye_rockfish","2018","18","1174","1464","0","0","0"
"rougheye_rockfish","2019","61","1133","1554","0","0","0"
"rougheye_rockfish","2020","5","747","591","0","0","0"
"sablefish","1980","2724","567","1200","0","0","0"
"sablefish","1981","1739","549","800","0","0","0"
"sablefish","1982","0","159","0","0","0","0"
"sablefish","1983","0","50","2248","0","0","0"
"sablefish","1984","0","0","100","0","0","0"
"sablefish","1985","2","966","0","0","0","0"
"sablefish","1986","2794","1087","1417","747","12","275"
"sablefish","1987","8551","2248","1025","5530","19","159"
"sablefish","1988","4256","1380","533","2294","168","90"
"sablefish","1989","4830","2231","973","1793","10","0"
"sablefish","1990","4544","2416","629","1589","10","36"
"sablefish","1991","2964","2783","1903","417","0","638"
"sablefish","1992","0","179","2032","0","0","694"
"sablefish","1993","5352","3478","2712","349","371","249"
"sablefish","1994","4419","2942","2434","306","425","77"
"sablefish","1995","2899","2588","3770","372","0","0"
"sablefish","1996","2243","1609","3005","738","0","33"
"sablefish","1997","1854","2838","3706","982","109","334"
"sablefish","1998","1163","2177","3450","230","0","95"
"sablefish","1999","2503","2183","4206","0","75","267"
"sablefish","2000","2305","2494","4179","741","96","126"
"sablefish","2001","2513","2108","2959","598","78","148"
"sablefish","2002","2760","1620","2881","503","0","181"
"sablefish","2003","3309","1847","3123","249","34","196"
"sablefish","2004","1955","1834","2959","580","0","92"
"sablefish","2005","3226","1582","2537","616","707","442"
"sablefish","2006","3627","2059","2603","501","92","797"
"sablefish","2007","3083","3049","1884","1482","1097","622"
"sablefish","2008","4601","4318","1739","0","120","122"
"sablefish","2009","4520","3911","1960","520","1205","245"
"sablefish","2010","4933","4253","2089","521","1062","207"
"sablefish","2011","4875","4829","2904","484","791","363"
"sablefish","2012","6893","4517","2155","462","398","182"
"sablefish","2013","5887","3982","2146","113","803","656"
"sablefish","2014","6530","3838","2671","0","787","0"
"sablefish","2015","8772","5028","2639","0","1222","0"
"sablefish","2016","8398","4839","3367","187","537","0"
"sablefish","2017","5250","4895","4186","144","1141","48"
"sablefish","2018","3304","4973","4309","132","1354","0"
"sablefish","2019","2135","4941","5487","0","561","0"
"sablefish","2020","1287","2494","1859","0","613","0"
"sand_sole","1980","0","0","0","0","0","0"
"sand_sole","1981","0","0","0","0","0","0"
"sand_sole","1982","0","0","0","0","0","0"
"sand_sole","1983","0","0","0","0","0","0"
"sand_sole","1984","0","0","115","0","0","0"
"sand_sole","1985","0","0","0","0","0","0"
"sand_sole","1986","0","0","0","0","0","0"
"sand_sole","1987","0","0","0","0","0","0"
"sand_sole","1988","0","0","0","0","0","0"
"sand_sole","1989","0","0","0","0","0","0"
"sand_sole","1990","0","0","0","0","0","0"
"sand_sole","1991","0","0","0","0","0","0"
"sand_sole","1992","0","0","0","0","0","0"
"sand_sole","1993","0","0","0","0","0","0"
"sand_sole","1994","0","0","0","0","0","0"
"sand_sole","1995","0","0","0","0","0","0"
"sand_sole","1996","0","0","0","0","0","0"
"sand_sole","1997","0","0","0","0","0","0"
"sand_sole","1998","0","0","0","0","0","0"
"sand_sole","1999","0","0","0","0","0","0"
"sand_sole","2000","0","0","0","0","0","0"
"sand_sole","2001","36","42","0","0","0","0"
"sand_sole","2002","16","0","0","0","0","0"
"sand_sole","2003","102","30","0","0","0","0"
"sand_sole","2004","1","21","0","0","0","0"
"sand_sole","2005","65","29","0","0","0","0"
"sand_sole","2006","40","2","0","0","0","0"
"sand_sole","2007","58","361","0","0","0","0"
"sand_sole","2008","91","360","0","0","0","0"
"sand_sole","2009","196","440","0","0","0","0"
"sand_sole","2010","112","661","0","0","0","0"
"sand_sole","2011","281","273","0","0","0","0"
"sand_sole","2012","410","150","0","0","0","0"
"sand_sole","2013","498","135","0","0","0","0"
"sand_sole","2014","249","176","0","0","0","0"
"sand_sole","2015","238","345","0","0","0","0"
"sand_sole","2016","363","210","0","0","0","0"
"sand_sole","2017","533","152","0","0","0","0"
"sand_sole","2018","375","117","0","0","0","0"
"sand_sole","2019","439","16","0","0","0","0"
"sand_sole","2020","293","0","0","0","0","0"
"sharpchin_rockfish","1980","0","0","0","0","0","0"
"sharpchin_rockfish","1981","0","0","0","0","0","0"
"sharpchin_rockfish","1982","13","0","0","0","0","0"
"sharpchin_rockfish","1983","144","0","0","0","0","0"
"sharpchin_rockfish","1984","90","0","0","0","0","0"
"sharpchin_rockfish","1985","213","0","0","0","0","0"
"sharpchin_rockfish","1986","134","0","0","0","0","0"
"sharpchin_rockfish","1987","291","0","0","0","0","0"
"sharpchin_rockfish","1988","356","0","0","0","0","0"
"sharpchin_rockfish","1989","101","0","0","0","0","0"
"sharpchin_rockfish","1990","280","0","0","0","0","0"
"sharpchin_rockfish","1991","192","0","0","0","0","0"
"sharpchin_rockfish","1992","147","0","0","0","0","0"
"sharpchin_rockfish","1993","125","0","0","0","0","0"
"sharpchin_rockfish","1994","562","0","0","0","0","0"
"sharpchin_rockfish","1995","381","26","0","0","0","0"
"sharpchin_rockfish","1996","458","283","612","0","0","0"
"sharpchin_rockfish","1997","377","526","685","0","0","0"
"sharpchin_rockfish","1998","215","0","475","0","0","0"
"sharpchin_rockfish","1999","162","127","129","0","0","0"
"sharpchin_rockfish","2000","35","0","97","0","0","0"
"sharpchin_rockfish","2001","41","19","169","0","0","0"
"sharpchin_rockfish","2002","45","0","651","0","0","0"
"sharpchin_rockfish","2003","0","15","335","0","0","0"
"sharpchin_rockfish","2004","0","146","6","0","0","0"
"sharpchin_rockfish","2005","27","46","2","0","0","0"
"sharpchin_rockfish","2006","0","0","9","0","0","0"
"sharpchin_rockfish","2007","4","22","11","0","0","0"
"sharpchin_rockfish","2008","0","30","2","0","0","0"
"sharpchin_rockfish","2009","0","30","2","0","0","0"
"sharpchin_rockfish","2010","0","46","4","0","0","0"
"sharpchin_rockfish","2011","0","32","33","0","0","0"
"sharpchin_rockfish","2012","0","4","376","0","0","0"
"sharpchin_rockfish","2013","4","113","95","0","0","0"
"sharpchin_rockfish","2014","11","194","36","0","0","0"
"sharpchin_rockfish","2015","3","196","9","0","0","0"
"sharpchin_rockfish","2016","7","37","22","0","0","0"
"sharpchin_rockfish","2017","2","202","50","0","0","0"
"sharpchin_rockfish","2018","1","163","25","0","0","0"
"sharpchin_rockfish","2019","0","349","85","0","0","0"
"sharpchin_rockfish","2020","0","148","3","0","0","0"
"shortraker_rockfish","1980","0","0","0","0","0","0"
"shortraker_rockfish","1981","0","0","0","0","0","0"
"shortraker_rockfish","1982","0","0","0","0","0","0"
"shortraker_rockfish","1983","1","16","0","0","0","0"
"shortraker_rockfish","1984","0","0","0","0","0","0"
"shortraker_rockfish","1985","0","0","0","0","0","0"
"shortraker_rockfish","1986","0","0","0","0","0","0"
"shortraker_rockfish","1987","0","30","0","0","0","0"
"shortraker_rockfish","1988","0","0","0","0","0","0"
"shortraker_rockfish","1989","0","0","0","0","0","0"
"shortraker_rockfish","1990","0","30","0","0","0","0"
"shortraker_rockfish","1991","0","0","0","0","0","0"
"shortraker_rockfish","1992","0","0","0","0","0","0"
"shortraker_rockfish","1993","0","0","0","0","0","0"
"shortraker_rockfish","1994","0","0","0","0","0","0"
"shortraker_rockfish","1995","0","0","0","0","0","0"
"shortraker_rockfish","1996","4","5","91","0","0","0"
"shortraker_rockfish","1997","1","0","88","0","0","0"
"shortraker_rockfish","1998","0","0","160","0","0","0"
"shortraker_rockfish","1999","2","3","200","0","0","0"
"shortraker_rockfish","2000","0","2","217","0","0","0"
"shortraker_rockfish","2001","0","10","103","0","1","0"
"shortraker_rockfish","2002","1","1","98","0","0","0"
"shortraker_rockfish","2003","2","7","237","0","4","0"
"shortraker_rockfish","2004","0","10","53","0","0","0"
"shortraker_rockfish","2005","0","64","60","0","15","0"
"shortraker_rockfish","2006","0","40","51","0","0","0"
"shortraker_rockfish","2007","1","95","99","0","0","0"
"shortraker_rockfish","2008","2","140","151","0","0","0"
"shortraker_rockfish","2009","8","194","131","0","0","0"
"shortraker_rockfish","2010","8","140","124","0","0","0"
"shortraker_rockfish","2011","2","160","208","0","0","0"
"shortraker_rockfish","2012","3","113","128","0","0","0"
"shortraker_rockfish","2013","1","259","60","0","0","0"
"shortraker_rockfish","2014","3","306","90","0","0","0"
"shortraker_rockfish","2015","4","309","167","0","0","0"
"shortraker_rockfish","2016","5","138","125","0","0","0"
"shortraker_rockfish","2017","5","225","141","0","0","0"
"shortraker_rockfish","2018","3","289","274","0","0","0"
"shortraker_rockfish","2019","3","190","187","0","0","0"
"shortraker_rockfish","2020","5","151","35","0","0","0"
"shortspine_thornyhead","1980","1135","0","0","0","0","0"
"shortspine_thornyhead","1981","740","30","0","0","0","0"
"shortspine_thornyhead","1982","723","150","0","0","0","0"
"shortspine_thornyhead","1983","1230","0","0","0","0","0"
"shortspine_thornyhead","1984","2755","0","0","0","0","0"
"shortspine_thornyhead","1985","3179","0","0","0","0","0"
"shortspine_thornyhead","1986","987","0","0","0","0","0"
"shortspine_thornyhead","1987","397","0","0","0","0","0"
"shortspine_thornyhead","1988","148","0","0","0","0","0"
"shortspine_thornyhead","1989","759","0","0","0","0","0"
"shortspine_thornyhead","1990","541","510","0","0","0","0"
"shortspine_thornyhead","1991","532","1059","0","0","0","0"
"shortspine_thornyhead","1992","523","1227","0","0","0","0"
"shortspine_thornyhead","1993","996","281","0","0","0","0"
"shortspine_thornyhead","1994","1413","40","0","0","0","0"
"shortspine_thornyhead","1995","2284","24","0","0","0","0"
"shortspine_thornyhead","1996","2104","490","7","0","0","0"
"shortspine_thornyhead","1997","1756","2321","1","0","0","0"
"shortspine_thornyhead","1998","1260","753","4","0","0","0"
"shortspine_thornyhead","1999","2673","819","0","0","0","0"
"shortspine_thornyhead","2000","1471","659","4","0","0","0"
"shortspine_thornyhead","2001","1515","1063","599","0","0","0"
"shortspine_thornyhead","2002","3346","1000","1323","0","0","0"
"shortspine_thornyhead","2003","2743","1452","979","0","0","0"
"shortspine_thornyhead","2004","1205","1256","254","0","0","0"
"shortspine_thornyhead","2005","2013","1270","379","0","0","0"
"shortspine_thornyhead","2006","3703","1475","100","0","0","0"
"shortspine_thornyhead","2007","2171","1890","707","0","0","0"
"shortspine_thornyhead","2008","3998","2437","475","0","0","0"
"shortspine_thornyhead","2009","3305","2044","940","0","0","0"
"shortspine_thornyhead","2010","2856","2448","892","0","0","0"
"shortspine_thornyhead","2011","5712","1766","1130","0","0","0"
"shortspine_thornyhead","2012","4304","1803","997","0","0","0"
"shortspine_thornyhead","2013","4082","1962","990","0","0","0"
"shortspine_thornyhead","2014","4087","1683","1039","0","0","0"
"shortspine_thornyhead","2015","4075","1615","811","0","0","0"
"shortspine_thornyhead","2016","4286","1531","1127","0","0","0"
"shortspine_thornyhead","2017","3066","1651","1516","0","0","0"
"shortspine_thornyhead","2018","1682","1522","1183","0","0","0"
"shortspine_thornyhead","2019","977","1364","1640","0","0","0"
"shortspine_thornyhead","2020","1056","947","541","0","0","0"
"speckled_rockfish","1980","5","0","0","0","0","0"
"speckled_rockfish","1981","26","0","0","0","0","0"
"speckled_rockfish","1982","33","0","0","0","0","0"
"speckled_rockfish","1983","87","0","0","0","0","0"
"speckled_rockfish","1984","43","0","0","0","0","0"
"speckled_rockfish","1985","227","0","0","0","0","0"
"speckled_rockfish","1986","136","0","0","0","0","0"
"speckled_rockfish","1987","101","0","0","0","0","0"
"speckled_rockfish","1988","39","0","0","0","0","0"
"speckled_rockfish","1989","203","0","0","0","0","0"
"speckled_rockfish","1990","27","0","0","0","0","0"
"speckled_rockfish","1991","61","0","0","0","0","0"
"speckled_rockfish","1992","215","0","0","0","0","0"
"speckled_rockfish","1993","115","0","0","0","0","0"
"speckled_rockfish","1994","241","0","0","0","0","0"
"speckled_rockfish","1995","98","0","0","0","0","0"
"speckled_rockfish","1996","232","0","0","0","0","0"
"speckled_rockfish","1997","307","0","0","0","0","0"
"speckled_rockfish","1998","432","0","0","0","0","0"
"speckled_rockfish","1999","18","0","0","0","0","0"
"speckled_rockfish","2000","7","0","0","0","0","0"
"speckled_rockfish","2001","1","0","0","0","0","0"
"speckled_rockfish","2002","0","0","0","0","0","0"
"speckled_rockfish","2003","0","0","0","0","0","0"
"speckled_rockfish","2004","1","0","0","0","0","0"
"speckled_rockfish","2005","0","0","0","0","0","0"
"speckled_rockfish","2006","3","0","0","0","0","0"
"speckled_rockfish","2007","2","0","0","0","0","0"
"speckled_rockfish","2008","25","0","0","0","0","0"
"speckled_rockfish","2009","32","0","0","0","0","0"
"speckled_rockfish","2010","170","0","0","0","0","0"
"speckled_rockfish","2011","0","0","0","0","0","0"
"speckled_rockfish","2012","1","0","0","0","0","0"
"speckled_rockfish","2013","0","0","0","0","0","0"
"speckled_rockfish","2014","6","0","0","0","0","0"
"speckled_rockfish","2015","15","0","0","0","0","0"
"speckled_rockfish","2016","32","0","0","0","0","0"
"speckled_rockfish","2017","15","0","0","0","0","0"
"speckled_rockfish","2018","30","0","0","0","0","0"
"speckled_rockfish","2019","15","0","0","0","0","0"
"speckled_rockfish","2020","2","0","0","0","0","0"
"spiny_dogfish","1980","0","0","200","0","0","0"
"spiny_dogfish","1981","0","0","532","0","0","0"
"spiny_dogfish","1982","0","0","0","0","0","0"
"spiny_dogfish","1983","0","0","0","0","0","0"
"spiny_dogfish","1984","0","0","0","0","0","0"
"spiny_dogfish","1985","0","0","0","0","0","0"
"spiny_dogfish","1986","0","0","0","0","0","0"
"spiny_dogfish","1987","0","0","0","0","0","0"
"spiny_dogfish","1988","0","0","0","0","0","0"
"spiny_dogfish","1989","0","0","0","0","0","0"
"spiny_dogfish","1990","0","0","0","0","0","0"
"spiny_dogfish","1991","0","0","181","0","0","0"
"spiny_dogfish","1992","0","0","0","0","0","0"
"spiny_dogfish","1993","0","0","0","0","0","0"
"spiny_dogfish","1994","0","0","0","0","0","0"
"spiny_dogfish","1995","0","0","0","0","0","0"
"spiny_dogfish","1996","0","0","0","0","0","0"
"spiny_dogfish","1997","0","0","0","0","0","0"
"spiny_dogfish","1998","0","0","0","0","0","0"
"spiny_dogfish","1999","0","0","0","0","0","0"
"spiny_dogfish","2000","0","0","0","0","0","0"
"spiny_dogfish","2001","0","0","0","0","0","0"
"spiny_dogfish","2002","0","0","0","0","0","0"
"spiny_dogfish","2003","0","0","125","0","0","124"
"spiny_dogfish","2004","0","0","94","0","0","92"
"spiny_dogfish","2005","0","0","388","0","0","378"
"spiny_dogfish","2006","0","0","1792","0","0","440"
"spiny_dogfish","2007","0","0","3243","0","0","2309"
"spiny_dogfish","2008","0","4","1809","0","0","1648"
"spiny_dogfish","2009","176","6","800","0","0","798"
"spiny_dogfish","2010","0","113","649","0","0","342"
"spiny_dogfish","2011","1","113","749","0","0","119"
"spiny_dogfish","2012","3","143","280","0","0","99"
"spiny_dogfish","2013","0","96","419","0","0","174"
"spiny_dogfish","2014","97","194","425","0","0","22"
"spiny_dogfish","2015","32","377","674","0","0","0"
"spiny_dogfish","2016","0","501","208","0","0","0"
"spiny_dogfish","2017","3","283","200","0","0","0"
"spiny_dogfish","2018","17","285","238","0","0","0"
"spiny_dogfish","2019","0","266","75","0","0","0"
"spiny_dogfish","2020","1","465","25","0","0","0"
"splitnose_rockfish","1980","344","0","0","114","0","0"
"splitnose_rockfish","1981","459","0","0","92","0","0"
"splitnose_rockfish","1982","534","0","0","0","0","0"
"splitnose_rockfish","1983","2137","0","0","460","0","0"
"splitnose_rockfish","1984","3672","0","0","502","0","0"
"splitnose_rockfish","1985","4383","0","0","475","0","0"
"splitnose_rockfish","1986","2413","0","0","0","0","0"
"splitnose_rockfish","1987","1700","0","0","0","0","0"
"splitnose_rockfish","1988","623","0","0","0","0","0"
"splitnose_rockfish","1989","628","0","0","1","0","0"
"splitnose_rockfish","1990","861","0","0","0","0","0"
"splitnose_rockfish","1991","628","0","0","0","0","0"
"splitnose_rockfish","1992","1155","0","0","0","0","0"
"splitnose_rockfish","1993","2126","0","0","0","0","0"
"splitnose_rockfish","1994","1546","0","0","0","0","0"
"splitnose_rockfish","1995","1526","63","0","0","0","0"
"splitnose_rockfish","1996","1616","380","80","0","0","0"
"splitnose_rockfish","1997","1834","65","355","0","0","0"
"splitnose_rockfish","1998","3121","100","154","0","0","0"
"splitnose_rockfish","1999","1408","0","24","0","0","0"
"splitnose_rockfish","2000","889","0","117","0","0","0"
"splitnose_rockfish","2001","1299","84","69","0","0","0"
"splitnose_rockfish","2002","1679","7","315","0","0","0"
"splitnose_rockfish","2003","1462","141","157","0","0","0"
"splitnose_rockfish","2004","1142","286","44","0","0","0"
"splitnose_rockfish","2005","885","265","4","0","0","0"
"splitnose_rockfish","2006","999","190","54","0","0","0"
"splitnose_rockfish","2007","1147","703","85","0","0","0"
"splitnose_rockfish","2008","1440","335","62","0","0","0"
"splitnose_rockfish","2009","1178","431","163","0","0","0"
"splitnose_rockfish","2010","999","515","9","0","0","3"
"splitnose_rockfish","2011","436","530","96","0","0","0"
"splitnose_rockfish","2012","655","668","313","0","0","0"
"splitnose_rockfish","2013","373","1045","377","0","0","0"
"splitnose_rockfish","2014","340","1148","306","0","0","0"
"splitnose_rockfish","2015","475","1188","229","0","0","0"
"splitnose_rockfish","2016","463","662","92","0","0","0"
"splitnose_rockfish","2017","396","863","15","0","0","0"
"splitnose_rockfish","2018","389","760","104","0","0","0"
"splitnose_rockfish","2019","117","786","142","0","0","0"
"splitnose_rockfish","2020","310","389","98","0","0","0"
"squarespot_rockfish","1980","0","0","0","0","0","0"
"squarespot_rockfish","1981","0","0","0","0","0","0"
"squarespot_rockfish","1982","0","0","0","0","0","0"
"squarespot_rockfish","1983","0","0","0","0","0","0"
"squarespot_rockfish","1984","0","0","0","0","0","0"
"squarespot_rockfish","1985","16","0","0","0","0","0"
"squarespot_rockfish","1986","2","0","0","0","0","0"
"squarespot_rockfish","1987","0","0","0","0","0","0"
"squarespot_rockfish","1988","0","0","0","0","0","0"
"squarespot_rockfish","1989","0","0","0","0","0","0"
"squarespot_rockfish","1990","0","0","0","0","0","0"
"squarespot_rockfish","1991","0","0","0","0","0","0"
"squarespot_rockfish","1992","1","0","0","0","0","0"
"squarespot_rockfish","1993","3","0","0","0","0","0"
"squarespot_rockfish","1994","5","0","0","0","0","0"
"squarespot_rockfish","1995","2","0","0","0","0","0"
"squarespot_rockfish","1996","0","0","0","0","0","0"
"squarespot_rockfish","1997","3","0","0","0","0","0"
"squarespot_rockfish","1998","6","0","0","0","0","0"
"squarespot_rockfish","1999","1","0","0","0","0","0"
"squarespot_rockfish","2000","0","0","0","0","0","0"
"squarespot_rockfish","2001","0","0","0","0","0","0"
"squarespot_rockfish","2002","0","0","0","0","0","0"
"squarespot_rockfish","2003","0","0","0","0","0","0"
"squarespot_rockfish","2004","0","0","0","0","0","0"
"squarespot_rockfish","2005","0","0","0","0","0","0"
"squarespot_rockfish","2006","0","0","0","0","0","0"
"squarespot_rockfish","2007","0","0","0","0","0","0"
"squarespot_rockfish","2008","3","0","0","0","0","0"
"squarespot_rockfish","2009","19","0","0","0","0","0"
"squarespot_rockfish","2010","22","0","0","0","0","0"
"squarespot_rockfish","2011","1","0","0","0","0","0"
"squarespot_rockfish","2012","0","0","0","0","0","0"
"squarespot_rockfish","2013","0","0","0","0","0","0"
"squarespot_rockfish","2014","5","0","0","0","0","0"
"squarespot_rockfish","2015","7","0","0","0","0","0"
"squarespot_rockfish","2016","43","0","0","0","0","0"
"squarespot_rockfish","2017","2","0","0","0","0","0"
"squarespot_rockfish","2018","0","0","0","0","0","0"
"squarespot_rockfish","2019","0","0","0","0","0","0"
"squarespot_rockfish","2020","14","0","0","0","0","0"
"starry_flounder","1980","0","0","100","0","0","0"
"starry_flounder","1981","0","0","300","0","0","0"
"starry_flounder","1982","0","0","150","0","0","0"
"starry_flounder","1983","0","0","450","0","0","0"
"starry_flounder","1984","0","0","400","0","0","0"
"starry_flounder","1985","0","0","250","0","0","0"
"starry_flounder","1986","0","0","50","0","0","0"
"starry_flounder","1987","0","150","0","0","0","0"
"starry_flounder","1988","0","0","0","0","0","0"
"starry_flounder","1989","0","0","0","0","0","0"
"starry_flounder","1990","0","0","0","0","0","0"
"starry_flounder","1991","0","0","0","0","0","0"
"starry_flounder","1992","0","0","0","0","0","0"
"starry_flounder","1993","0","0","0","0","0","0"
"starry_flounder","1994","0","0","0","0","0","0"
"starry_flounder","1995","0","0","0","0","0","0"
"starry_flounder","1996","0","41","0","0","0","0"
"starry_flounder","1997","0","0","0","0","0","0"
"starry_flounder","1998","0","0","0","0","0","0"
"starry_flounder","1999","0","0","0","0","0","0"
"starry_flounder","2000","0","0","0","0","0","0"
"starry_flounder","2001","7","3","0","0","0","0"
"starry_flounder","2002","30","0","0","0","0","0"
"starry_flounder","2003","24","12","0","0","0","0"
"starry_flounder","2004","37","38","0","0","0","0"
"starry_flounder","2005","132","72","0","0","0","0"
"starry_flounder","2006","186","0","0","0","0","0"
"starry_flounder","2007","115","385","0","0","0","0"
"starry_flounder","2008","147","337","0","0","0","0"
"starry_flounder","2009","364","253","0","0","0","0"
"starry_flounder","2010","193","300","0","0","0","0"
"starry_flounder","2011","230","332","0","0","0","0"
"starry_flounder","2012","154","180","0","0","0","0"
"starry_flounder","2013","221","156","0","0","0","0"
"starry_flounder","2014","244","159","0","0","0","0"
"starry_flounder","2015","180","295","0","0","0","0"
"starry_flounder","2016","296","122","0","0","0","0"
"starry_flounder","2017","278","78","0","0","0","0"
"starry_flounder","2018","247","152","0","0","0","0"
"starry_flounder","2019","475","36","0","0","0","0"
"starry_flounder","2020","367","1","0","0","0","0"
"starry_rockfish","1980","2","0","0","0","0","0"
"starry_rockfish","1981","9","0","0","0","0","0"
"starry_rockfish","1982","2","0","0","0","0","0"
"starry_rockfish","1983","41","0","0","0","0","0"
"starry_rockfish","1984","58","0","0","0","0","0"
"starry_rockfish","1985","93","0","0","0","0","0"
"starry_rockfish","1986","217","0","0","0","0","0"
"starry_rockfish","1987","128","0","0","0","0","0"
"starry_rockfish","1988","37","0","0","0","0","0"
"starry_rockfish","1989","231","0","0","0","0","0"
"starry_rockfish","1990","18","0","0","0","0","0"
"starry_rockfish","1991","26","0","0","0","0","0"
"starry_rockfish","1992","399","0","0","0","0","0"
"starry_rockfish","1993","382","0","0","0","0","0"
"starry_rockfish","1994","463","0","0","0","0","0"
"starry_rockfish","1995","351","0","0","0","0","0"
