data_source_agency_code,sample_year,species_name,data_type_name,statistical_area_code,pfmc_area_code,mfbds_v_sample.punch_card_area_code,mfbds_v_fish.punch_card_area_code,stock_region,CountOffish_length,CountOffish_weight,CountOfsex_code,CountOfbest_age,CountOfage_structure_code,age_structure_name
WDFW,2013,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",11,0,0,0,0,No age structure taken
WDFW,2013,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",39,0,0,0,0,No age structure taken
WDFW,2013,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",23,0,13,0,23,Otolith
WDFW,2013,Brown Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2013,Cabezon,Sport,,,1,,"Coastal, WA ",8,0,0,0,0,No age structure taken
WDFW,2013,Cabezon,Sport,,,2,,"Coastal, WA ",31,0,20,0,0,No age structure taken
WDFW,2013,Cabezon,Sport,,,3,,"Coastal, WA ",8,0,0,0,0,No age structure taken
WDFW,2013,Cabezon,Sport,,,4,,"Coastal, WA ",15,0,0,0,0,No age structure taken
WDFW,2013,Canary Rockfish,Sport,,,4,,"Coastal, WA ",6,0,0,0,0,No age structure taken
WDFW,2013,China Rockfish,Sport,,,1,,"Coastal, WA ",5,0,0,0,0,No age structure taken
WDFW,2013,China Rockfish,Sport,,,2,,"Coastal, WA ",11,0,11,0,0,No age structure taken
WDFW,2013,China Rockfish,Sport,,,3,,"Coastal, WA ",24,0,0,0,0,No age structure taken
WDFW,2013,China Rockfish,Sport,,,4,,"Coastal, WA ",121,0,0,0,0,No age structure taken
WDFW,2013,China Rockfish,Sport,,,4,,"Coastal, WA ",11,0,11,11,11,Otolith
WDFW,2013,Copper Rockfish,Sport,,,2,,"Coastal, WA ",4,0,4,0,0,No age structure taken
WDFW,2013,Copper Rockfish,Sport,,,3,,"Coastal, WA ",7,0,0,0,0,No age structure taken
WDFW,2013,Copper Rockfish,Sport,,,4,,"Coastal, WA ",50,0,0,0,0,No age structure taken
WDFW,2013,Copper Rockfish,Sport,,,4,,"Coastal, WA ",10,0,10,8,10,Otolith
WDFW,2013,Dark Dusky Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2013,Greenling,Sport,,,4,,"Coastal, WA ",5,0,0,0,0,No age structure taken
WDFW,2013,Kelp Greenling,Sport,,,1,,"Coastal, WA ",47,0,0,0,0,No age structure taken
WDFW,2013,Kelp Greenling,Sport,,,2,,"Coastal, WA ",32,0,21,0,0,No age structure taken
WDFW,2013,Kelp Greenling,Sport,,,3,,"Coastal, WA ",9,0,0,0,0,No age structure taken
WDFW,2013,Kelp Greenling,Sport,,,4,,"Coastal, WA ",47,0,0,0,0,No age structure taken
WDFW,2013,Kelp Greenling,Sport,,,4,,"Coastal, WA ",10,0,10,10,10,Otolith
WDFW,2013,Lingcod,Sport,,,1,,"Coastal, WA ",111,0,0,0,0,No age structure taken
WDFW,2013,Lingcod,Sport,,,2,,"Coastal, WA ",222,0,223,223,223,Fin
WDFW,2013,Lingcod,Sport,,,2,,"Coastal, WA ",68,0,5,0,0,No age structure taken
WDFW,2013,Lingcod,Sport,,,3,,"Coastal, WA ",44,0,0,0,0,No age structure taken
WDFW,2013,Lingcod,Sport,,,4,,"Coastal, WA ",129,0,129,129,129,Fin
WDFW,2013,Lingcod,Sport,,,4,,"Coastal, WA ",74,0,0,0,0,No age structure taken
WDFW,2013,Lingcod,Sport,,,,,"Coastal, WA and Non-WA",5,0,5,0,0,No age structure taken
WDFW,2013,Pacific Cod,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2013,Quillback Rockfish,Sport,,,1,,"Coastal, WA ",10,0,0,0,0,No age structure taken
WDFW,2013,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",68,0,64,0,0,No age structure taken
WDFW,2013,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2013,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",48,0,0,0,0,No age structure taken
WDFW,2013,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",8,0,8,8,8,Otolith
WDFW,2013,Red Irish Lord,Sport,,,4,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2013,Rock Greenling,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2013,Rock Greenling,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2013,Sablefish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2013,Starry Flounder,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2013,Starry Flounder,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2013,Tiger Rockfish,Sport,,,1,,"Coastal, WA ",8,0,0,0,0,No age structure taken
WDFW,2013,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",2,0,2,0,0,No age structure taken
WDFW,2013,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2013,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",5,0,0,0,0,No age structure taken
WDFW,2013,Vermilion Rockfish,Sport,,,3,,"Coastal, WA ",7,0,0,0,0,No age structure taken
WDFW,2013,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",42,0,0,0,0,No age structure taken
WDFW,2013,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",5,0,5,5,5,Otolith
WDFW,2013,Widow Rockfish,Sport,,,1,,"Coastal, WA ",7,0,0,0,0,No age structure taken
WDFW,2013,Widow Rockfish,Sport,,,2,,"Coastal, WA ",127,0,127,0,0,No age structure taken
WDFW,2013,Widow Rockfish,Sport,,,3,,"Coastal, WA ",4,0,0,0,0,No age structure taken
WDFW,2013,Widow Rockfish,Sport,,,4,,"Coastal, WA ",8,0,0,0,0,No age structure taken
WDFW,2013,Yellowtail Rockfish,Sport,,,1,,"Coastal, WA ",63,0,0,0,0,No age structure taken
WDFW,2013,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",231,0,225,0,0,No age structure taken
WDFW,2013,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",10,0,0,0,0,No age structure taken
WDFW,2013,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",42,0,0,0,0,No age structure taken
WDFW,2013,Yellowtail Rockfish,Sport,,,5,,"Puget Sound, WA",2,0,0,0,0,No age structure taken
WDFW,2013,Yellowtail Rockfish,Sport,,,,,"Coastal, WA and Non-WA",4,0,5,0,0,No age structure taken
WDFW,2013,Yellowtail Rockfish,Sport,,,,,"Coastal, WA and Non-WA",4,0,4,0,4,Otolith
WDFW,2014,Black Rockfish,Sport,,,1,,"Coastal, WA ",321,0,0,0,0,No age structure taken
WDFW,2014,Black Rockfish,Sport,,,2,,"Coastal, WA ",341,0,0,0,0,No age structure taken
WDFW,2014,Black Rockfish,Sport,,,2,,"Coastal, WA ",882,0,882,874,894,Otolith
WDFW,2014,Black Rockfish,Sport,,,3,,"Coastal, WA ",7,0,0,0,0,No age structure taken
WDFW,2014,Black Rockfish,Sport,,,3,,"Coastal, WA ",261,0,261,259,262,Otolith
WDFW,2014,Black Rockfish,Sport,,,4,,"Coastal, WA ",41,0,32,0,0,No age structure taken
WDFW,2014,Black Rockfish,Sport,,,4,,"Coastal, WA ",433,0,433,431,433,Otolith
WDFW,2014,Blue/Deacon Rockfish,Sport,,,2,,"Coastal, WA ",57,0,57,0,57,Otolith
WDFW,2014,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2014,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",52,0,52,0,52,Otolith
WDFW,2014,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",60,0,60,0,60,Otolith
WDFW,2014,Bocaccio,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2014,Bocaccio,Sport,,,3,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2014,Bocaccio,Sport,,,4,,"Coastal, WA ",10,0,10,0,10,Otolith
WDFW,2014,Cabezon,Sport,,,1,,"Coastal, WA ",32,0,0,0,0,No age structure taken
WDFW,2014,Cabezon,Sport,,,2,,"Coastal, WA ",18,0,0,0,0,No age structure taken
WDFW,2014,Cabezon,Sport,,,2,,"Coastal, WA ",41,0,41,0,41,Otolith
WDFW,2014,Cabezon,Sport,,,3,,"Coastal, WA ",43,0,26,0,43,Otolith
WDFW,2014,Cabezon,Sport,,,4,,"Coastal, WA ",4,0,3,0,0,No age structure taken
WDFW,2014,Cabezon,Sport,,,4,,"Coastal, WA ",69,0,69,0,69,Otolith
WDFW,2014,Canary Rockfish,Sport,,,3,,"Coastal, WA ",4,0,4,4,4,Otolith
WDFW,2014,Canary Rockfish,Sport,,,4,,"Coastal, WA ",4,0,4,4,4,Otolith
WDFW,2014,China Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2014,China Rockfish,Sport,,,2,,"Coastal, WA ",15,1,16,16,16,Otolith
WDFW,2014,China Rockfish,Sport,,,3,,"Coastal, WA ",130,0,130,129,130,Otolith
WDFW,2014,China Rockfish,Sport,,,4,,"Coastal, WA ",23,0,23,0,0,No age structure taken
WDFW,2014,China Rockfish,Sport,,,4,,"Coastal, WA ",270,0,270,269,270,Otolith
WDFW,2014,Copper Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2014,Copper Rockfish,Sport,,,2,,"Coastal, WA ",17,0,17,14,17,Otolith
WDFW,2014,Copper Rockfish,Sport,,,3,,"Coastal, WA ",5,0,5,5,5,Otolith
WDFW,2014,Copper Rockfish,Sport,,,4,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2014,Copper Rockfish,Sport,,,4,,"Coastal, WA ",110,0,110,104,110,Otolith
WDFW,2014,Greenstriped Rockfish,Sport,,,2,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2014,Kelp Greenling,Sport,,,1,,"Coastal, WA ",86,0,0,0,0,No age structure taken
WDFW,2014,Kelp Greenling,Sport,,,2,,"Coastal, WA ",33,0,0,0,0,No age structure taken
WDFW,2014,Kelp Greenling,Sport,,,2,,"Coastal, WA ",16,0,16,16,16,Otolith
WDFW,2014,Kelp Greenling,Sport,,,3,,"Coastal, WA ",28,0,28,28,28,Otolith
WDFW,2014,Kelp Greenling,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2014,Kelp Greenling,Sport,,,4,,"Coastal, WA ",121,0,121,121,121,Otolith
WDFW,2014,Lingcod,Sport,,,1,,"Coastal, WA ",210,0,0,0,0,No age structure taken
WDFW,2014,Lingcod,Sport,,,2,,"Coastal, WA ",275,0,275,274,275,Fin
WDFW,2014,Lingcod,Sport,,,2,,"Coastal, WA ",104,0,0,0,0,No age structure taken
WDFW,2014,Lingcod,Sport,,,3,,"Coastal, WA ",207,0,207,206,207,Fin
WDFW,2014,Lingcod,Sport,,,3,,"Coastal, WA ",18,0,0,0,0,No age structure taken
WDFW,2014,Lingcod,Sport,,,4,,"Coastal, WA ",229,0,229,221,229,Fin
WDFW,2014,Quillback Rockfish,Sport,,,1,,"Coastal, WA ",22,0,0,0,0,No age structure taken
WDFW,2014,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",4,0,0,0,0,No age structure taken
WDFW,2014,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",217,65,167,216,217,Otolith
WDFW,2014,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",8,0,8,8,8,Otolith
WDFW,2014,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",65,0,65,64,65,Otolith
WDFW,2014,Red Irish Lord,Sport,,,1,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2014,Red Irish Lord,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2014,Rock Greenling,Sport,,,1,,"Coastal, WA ",17,0,0,0,0,No age structure taken
WDFW,2014,Rock Greenling,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2014,Sablefish,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2014,Silvergrey Rockfish,Sport,,,2,,"Coastal, WA ",3,1,3,0,3,Otolith
WDFW,2014,Silvergrey Rockfish,Sport,,,3,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2014,Soupfin Shark,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2014,Starry Flounder,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2014,Starry Flounder,Sport,,,2,,"Coastal, WA ",4,0,0,0,0,No age structure taken
WDFW,2014,Surfperch,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2014,Tiger Rockfish,Sport,,,1,,"Coastal, WA ",8,0,0,0,0,No age structure taken
WDFW,2014,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",7,0,7,0,7,Otolith
WDFW,2014,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2014,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",13,0,13,0,13,Otolith
WDFW,2014,Vermilion Rockfish,Sport,,,1,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2014,Vermilion Rockfish,Sport,,,2,,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2014,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",59,0,59,57,59,Otolith
WDFW,2014,Widow Rockfish,Sport,,,1,,"Coastal, WA ",82,0,0,0,0,No age structure taken
WDFW,2014,Widow Rockfish,Sport,,,2,,"Coastal, WA ",4,0,0,0,0,No age structure taken
WDFW,2014,Widow Rockfish,Sport,,,2,,"Coastal, WA ",405,0,405,405,405,Otolith
WDFW,2014,Yelloweye Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2014,Yellowtail Rockfish,Sport,,,1,,"Coastal, WA ",96,0,0,0,0,No age structure taken
WDFW,2014,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",51,0,0,0,0,No age structure taken
WDFW,2014,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",480,0,480,480,480,Otolith
WDFW,2014,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",7,0,7,7,7,Otolith
WDFW,2014,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",46,0,46,46,46,Otolith
WDFW,2015,Arrowtooth Flounder,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2015,Black Rockfish,Sport,,,1,,"Coastal, WA ",237,0,0,0,0,No age structure taken
WDFW,2015,Black Rockfish,Sport,,,2,,"Coastal, WA ",693,0,488,0,0,No age structure taken
WDFW,2015,Black Rockfish,Sport,,,2,,"Coastal, WA ",996,0,998,995,998,Otolith
WDFW,2015,Black Rockfish,Sport,,,3,,"Coastal, WA ",30,0,0,0,0,No age structure taken
WDFW,2015,Black Rockfish,Sport,,,3,,"Coastal, WA ",680,0,680,679,680,Otolith
WDFW,2015,Black Rockfish,Sport,,,4,,"Coastal, WA ",35,0,21,0,0,No age structure taken
WDFW,2015,Black Rockfish,Sport,,,4,,"Coastal, WA ",479,1,479,478,481,Otolith
WDFW,2015,Blue/Deacon Rockfish,Sport,,,1,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2015,Blue/Deacon Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,Blue/Deacon Rockfish,Sport,,,2,,"Coastal, WA ",37,0,37,0,37,Otolith
WDFW,2015,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",5,0,0,0,0,No age structure taken
WDFW,2015,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2015,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",193,0,193,0,193,Otolith
WDFW,2015,Bocaccio,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,Bocaccio,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2015,Bocaccio,Sport,,,4,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2015,Cabezon,Sport,,,1,,"Coastal, WA ",31,0,0,0,0,No age structure taken
WDFW,2015,Cabezon,Sport,,,2,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2015,Cabezon,Sport,,,2,,"Coastal, WA ",28,0,28,0,28,Otolith
WDFW,2015,Cabezon,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,Cabezon,Sport,,,3,,"Coastal, WA ",6,0,6,0,6,Otolith
WDFW,2015,Cabezon,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,Cabezon,Sport,,,4,,"Coastal, WA ",44,0,44,0,44,Otolith
WDFW,2015,Canary Rockfish,Sport,,,1,,"Coastal, WA ",26,0,0,0,0,No age structure taken
WDFW,2015,Canary Rockfish,Sport,,,2,,"Coastal, WA ",6,0,0,0,0,No age structure taken
WDFW,2015,Canary Rockfish,Sport,,,4,,"Coastal, WA ",5,0,5,5,5,Otolith
WDFW,2015,China Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,China Rockfish,Sport,,,2,,"Coastal, WA ",13,8,13,0,13,Otolith
WDFW,2015,China Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2015,China Rockfish,Sport,,,3,,"Coastal, WA ",33,0,33,0,33,Otolith
WDFW,2015,China Rockfish,Sport,,,4,,"Coastal, WA ",7,0,0,0,0,No age structure taken
WDFW,2015,China Rockfish,Sport,,,4,,"Coastal, WA ",214,0,214,0,214,Otolith
WDFW,2015,Copper Rockfish,Sport,,,2,,"Coastal, WA ",13,2,13,13,13,Otolith
WDFW,2015,Copper Rockfish,Sport,,,3,,"Coastal, WA ",1,0,0,1,1,Otolith
WDFW,2015,Copper Rockfish,Sport,,,4,,"Coastal, WA ",6,0,6,0,0,No age structure taken
WDFW,2015,Copper Rockfish,Sport,,,4,,"Coastal, WA ",64,0,64,60,64,Otolith
WDFW,2015,Grass Rockfish,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2015,Kelp Greenling,Sport,,,1,,"Coastal, WA ",32,0,0,0,0,No age structure taken
WDFW,2015,Kelp Greenling,Sport,,,2,,"Coastal, WA ",4,0,0,0,0,No age structure taken
WDFW,2015,Kelp Greenling,Sport,,,2,,"Coastal, WA ",12,0,13,13,13,Otolith
WDFW,2015,Kelp Greenling,Sport,,,3,,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2015,Kelp Greenling,Sport,,,4,,"Coastal, WA ",5,0,0,0,0,No age structure taken
WDFW,2015,Kelp Greenling,Sport,,,4,,"Coastal, WA ",103,0,103,92,103,Otolith
WDFW,2015,Lingcod,Sport,,,1,,"Coastal, WA ",161,0,0,0,0,No age structure taken
WDFW,2015,Lingcod,Sport,,,2,,"Coastal, WA ",253,0,253,251,253,Fin
WDFW,2015,Lingcod,Sport,,,2,,"Coastal, WA ",65,0,0,0,0,No age structure taken
WDFW,2015,Lingcod,Sport,,,3,,"Coastal, WA ",35,0,35,33,35,Fin
WDFW,2015,Lingcod,Sport,,,3,,"Coastal, WA ",6,0,0,0,0,No age structure taken
WDFW,2015,Lingcod,Sport,,,4,,"Coastal, WA ",227,0,227,217,228,Fin
WDFW,2015,Lingcod,Sport,,,4,,"Coastal, WA ",15,0,0,0,0,No age structure taken
WDFW,2015,Pacific Ocean Perch,Sport,,,2,,"Coastal, WA ",2,0,2,2,2,Otolith
WDFW,2015,Petrale Sole,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",7,0,0,0,0,No age structure taken
WDFW,2015,Quillback Rockfish,Sport,,,2,,"Coastal, WA ",183,14,155,183,183,Otolith
WDFW,2015,Quillback Rockfish,Sport,,,3,,"Coastal, WA ",2,0,2,2,2,Otolith
WDFW,2015,Quillback Rockfish,Sport,,,4,,"Coastal, WA ",51,0,51,51,51,Otolith
WDFW,2015,Red Irish Lord,Sport,,,4,,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2015,Redstripe Rockfish,Sport,,,4,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2015,Rock Greenling,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,Silvergrey Rockfish,Sport,,,2,,"Coastal, WA ",10,0,10,0,10,Otolith
WDFW,2015,Silvergrey Rockfish,Sport,,,3,,"Coastal, WA ",0,0,1,0,1,Otolith
WDFW,2015,Starry Flounder,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,Starry Flounder,Sport,,,2,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2015,Starry Flounder,Sport,,,4,,"Coastal, WA ",1,0,1,0,0,No age structure taken
WDFW,2015,Tiger Rockfish,Sport,,,1,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2015,Tiger Rockfish,Sport,,,2,,"Coastal, WA ",1,0,1,0,1,Otolith
WDFW,2015,Tiger Rockfish,Sport,,,3,,"Coastal, WA ",2,0,2,0,2,Otolith
WDFW,2015,Tiger Rockfish,Sport,,,4,,"Coastal, WA ",8,0,8,0,8,Otolith
WDFW,2015,Vermilion Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,Vermilion Rockfish,Sport,,,3,,"Coastal, WA ",1,0,1,1,1,Otolith
WDFW,2015,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",10,0,0,0,0,No age structure taken
WDFW,2015,Vermilion Rockfish,Sport,,,4,,"Coastal, WA ",129,0,129,126,129,Otolith
WDFW,2015,Widow Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2015,Widow Rockfish,Sport,,,2,,"Coastal, WA ",332,0,332,332,332,Otolith
WDFW,2015,Widow Rockfish,Sport,,,4,,"Coastal, WA ",2,0,2,2,2,Otolith
WDFW,2015,Yelloweye Rockfish,Sport,,,4,,"Coastal, WA ",2,0,2,2,2,Otolith
WDFW,2015,Yellowtail Rockfish,Sport,,,1,,"Coastal, WA ",53,0,0,0,0,No age structure taken
WDFW,2015,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",6,0,0,0,0,No age structure taken
WDFW,2015,Yellowtail Rockfish,Sport,,,2,,"Coastal, WA ",505,0,505,505,505,Otolith
WDFW,2015,Yellowtail Rockfish,Sport,,,3,,"Coastal, WA ",2,0,2,2,2,Otolith
WDFW,2015,Yellowtail Rockfish,Sport,,,4,,"Coastal, WA ",117,0,117,117,117,Otolith
WDFW,2016,Black Rockfish,Sport,,,1,,"Coastal, WA ",250,0,0,0,0,No age structure taken
WDFW,2016,Black Rockfish,Sport,,,2,,"Coastal, WA ",166,0,0,0,0,No age structure taken
WDFW,2016,Black Rockfish,Sport,,,2,,"Coastal, WA ",890,0,890,886,891,Otolith
WDFW,2016,Black Rockfish,Sport,,,3,,"Coastal, WA ",7,0,0,0,0,No age structure taken
WDFW,2016,Black Rockfish,Sport,,,3,,"Coastal, WA ",302,0,302,292,302,Otolith
WDFW,2016,Black Rockfish,Sport,,,4,,"Coastal, WA ",16,0,0,0,0,No age structure taken
WDFW,2016,Black Rockfish,Sport,,,4,,"Coastal, WA ",540,0,540,535,540,Otolith
WDFW,2016,Blue/Deacon Rockfish,Sport,,,1,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Blue/Deacon Rockfish,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2016,Blue/Deacon Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Bocaccio,Sport,,,3,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2016,Bocaccio,Sport,,,3,,"Coastal, WA ",5,0,5,0,5,Otolith
WDFW,2016,Bocaccio,Sport,,,4,,"Coastal, WA ",2,2,2,0,2,Otolith
WDFW,2016,Brown Rockfish,Sport,,,20,,"Puget Sound, WA",2,0,0,0,0,No age structure taken
WDFW,2016,Brown Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Cabezon,Sport,,,1,,"Coastal, WA ",12,0,0,0,0,No age structure taken
WDFW,2016,Cabezon,Sport,,,2,,"Coastal, WA ",10,0,0,0,0,No age structure taken
WDFW,2016,Cabezon,Sport,,,2,,"Coastal, WA ",66,1,66,0,66,Otolith
WDFW,2016,Cabezon,Sport,,,3,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Cabezon,Sport,,,3,,"Coastal, WA ",49,32,49,0,49,Otolith
WDFW,2016,Cabezon,Sport,,,4,,"Coastal, WA ",144,71,144,0,144,Otolith
WDFW,2016,Canary Rockfish,Sport,,,1,,"Coastal, WA ",18,0,0,0,0,No age structure taken
WDFW,2016,Canary Rockfish,Sport,,,2,,"Coastal, WA ",6,0,0,0,0,No age structure taken
WDFW,2016,Canary Rockfish,Sport,,,3,,"Coastal, WA ",3,0,3,3,3,Otolith
WDFW,2016,Canary Rockfish,Sport,,,4,,"Coastal, WA ",3,0,0,0,0,No age structure taken
WDFW,2016,Canary Rockfish,Sport,,,4,,"Coastal, WA ",1,1,1,1,1,Otolith
WDFW,2016,China Rockfish,Sport,,,1,,"Coastal, WA ",2,0,0,0,0,No age structure taken
WDFW,2016,China Rockfish,Sport,,,2,,"Coastal, WA ",7,2,7,0,7,Otolith
WDFW,2016,China Rockfish,Sport,,,3,,"Coastal, WA ",42,26,42,0,42,Otolith
WDFW,2016,China Rockfish,Sport,,,4,,"Coastal, WA ",187,47,187,0,187,Otolith
WDFW,2016,Copper Rockfish,Sport,,,1,,"Coastal, WA ",5,0,0,0,0,No age structure taken
WDFW,2016,Copper Rockfish,Sport,,,2,,"Coastal, WA ",31,0,16,31,32,Otolith
WDFW,2016,Copper Rockfish,Sport,,,3,,"Coastal, WA ",16,6,16,14,16,Otolith
WDFW,2016,Copper Rockfish,Sport,,,4,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Copper Rockfish,Sport,,,4,,"Coastal, WA ",126,50,126,124,126,Otolith
WDFW,2016,Deacon Rockfish,Sport,,,2,,"Coastal, WA ",1,0,0,0,0,No age structure taken
WDFW,2016,Deacon Rockfish,Sport,,,2,,"Coastal, WA ",292,0,292,0,292,Otolith
WDFW,2016,Deacon Rockfish,Sport,,,3,,"Coastal, WA ",53,41,53,0,53,Otolith
WDFW,2016,Deacon Rockfish,Sport,,,4,,"Coastal, WA ",267,149,267,0,267,Otolith
WDFW,2016,Greenstriped Rockfish,Sport,,,2,,"Coastal, WA ",4,0,4,0,4,Otolith
WDFW,2016,Kelp Greenling,Sport,,,1,,"Coastal, WA ",31,0,0,0,0,No age structure taken
WDFW,2016,Kelp Greenling,Sport,,,2,,"Coastal, WA ",8,0,0,0,0,No age structure taken
WDFW,2016,Kelp Greenling,Sport,,,2,,"Coastal, WA ",29,2,30,30,30,Otolith
WDFW,2016,Kelp Greenling,Sport,,,3,,"Coastal, WA ",45,27,45,45,45,Otolith
WDFW,2016,Kelp Greenling,Sport,,,4,,"Coastal, WA ",2,0,0,0,0,No age structure taken
